rank,front,meaning,status,wordfreq_zipf,kaikki_entry,kaikki_semantic_support,kaikki_overlap_terms,readurdu_entry,readurdu_semantic_support,calima_exact_analyses,flags
2171,حصص,"s.m. pl. (of ḥiṣṣa), Shares, lots, portions",explicit_review_required,3.990,False,False,,True,True,,
2172,کیری,"s.f. A small unripe mango; — a locket or ornament made in the shape of a mango (used to keep perfume, &c.…",explicit_review_required,3.900,False,False,,True,True,,
2173,سبق,lesson,verified_strong,4.670,True,True,lesson,True,True,,
2174,عمارتوں,plural oblique of عِمارَت ('imārat — building),explicit_review_required,4.360,False,False,,True,True,,
2175,لائی,"s.f. Parched grain; a kind of sweetmeat, parched rice mixed with sugar; — wild rice",explicit_review_required,4.490,False,False,,True,True,,
2176,کرنل,colonel,explicit_review_required,4.440,False,False,,True,True,,
2177,معافی,"forgiveness, pardon",verified_strong,4.730,True,True,"forgivenes,forgiveness,pardon",True,True,,
2178,ہرگز,"adv. ever, at any time | Platts: (prop. hargaz), adv. At any time, ever; — always: — hargiz nahīṅ, or hargiz — na, adv. Never; — on no account",verified_strong,4.520,True,True,"any,at,ever,time",True,True,,
2179,اکائی,"n. a single unit, digit; ones; unit; measure; an administrative unit of a country | Platts: s.f. A unit; the unit's place in numeration: — ikāʼī-kā ank, The figure in the unit's place, the unit",verified_strong,3.830,True,True,"administrative,country,digit,measure,one,ones,single,unit",True,True,,
2180,دہوپ,"s.m. Incense, frankincense; any fragrant gum or resin (burnt before idols); vapour proceeding from fragrant…",explicit_review_required,0.000,False,False,,True,True,,
2181,شہادت,"n. martyrdom; testimony; shahada | Platts: (for A. شہادة, inf. n. of شہد 'to give evidence,' &c.), s.f. Evidence, testimony, witness…",verified_strong,4.970,True,True,"martyrdom,shahada",True,True,,
2182,کسان,"n. farmer, cultivator | Platts: s.m. Ploughman, husbandman, cultivator, farmer, peasant: — kisān-gat or gati, s.f. Husbandry, tillage,…",verified_strong,4.370,True,True,"cultivator,farmer",True,True,,
2183,فارسی,"adj. Persian, Persic; Persianate | n. Persian (language); a person of Persian ethnicity or heritage; a person from Persia | Platts: (for orig. pārsī, rel. n. fr. pārs), adj. Persian; — s.f. The Persian language; — a foreign language, an…",verified_strong,4.730,True,True,"language,persian,persianate,persic",True,True,,
2184,احسن,"n. ace | Platts: (compar. & super. of حسن), adj. Better; best; more, or most, goodly, or comely, or beautiful; excellent;…",verified_strong,4.850,True,True,ace,True,True,,
2185,پتہر,"s.m. Stone, rock; precious stone, gem; hailstone; anything hard, troublesome, trying, intolerable, &c.; —…",explicit_review_required,0.000,False,False,,True,True,,
2186,سمت,"(inf. n. of سمت 'to take a course or way'), s.f. Course, road, way, path; part, side, quarter, bearing,…",explicit_review_required,4.680,False,False,,True,True,,
2187,کاشف,"n. discoverer; detector; revealer | Platts: (act. part. of کشف 'to open, reveal,' &c.), s.m. Detector, discoverer; revealer; explainer, expounder",verified_strong,4.030,True,True,"detector,explainer,revealer",True,True,,
2188,مرمت,"n. repair, mend; restoration | Platts: (for A. مرمة, inf. n. of رمّ 'to repair, rectify, mend,' &c.), s.f. Repairing, rectifying, mending;…",verified_strong,4.250,True,True,"mend,repair,restoration",True,True,,
2189,سرجری,surgery,explicit_review_required,3.980,False,False,,True,True,,
2190,مالکان,"s.m. pl. (of mālik), Proprietors, owners, masters, &c",explicit_review_required,4.260,False,False,,True,True,,
2191,بچت,"s.f. Residue, remainder, surplus; balance; savings; gain, profit",verified_strong,4.110,True,True,"saving,savings",True,True,,
2192,ذخیرہ,"hoard, cache; storehouse; stock, provisions",verified_strong,4.480,True,True,storehouse,True,True,,
2193,شاہی,"adj. royal, regal, kingly, princely; befitting or worthy of royalty | n. rule, reign, regime; -archy, -cracy; a cultivar of litchis, famously grown in Muzaffarpur | Platts: adj. Imperial, royal, regal, kingly; — s.m. A follower of the sect of 'Alī; — s.f. Imperial dignity,…",verified_strong,4.710,True,True,"archy,befitt,befitting,cracy,kingly,princely,regal,regime,reign,royal",True,True,,
2194,ضمیر,conscience,verified_strong,4.510,True,True,conscience,True,True,,
2195,گیندوں,plural oblique of گینْد (gend — ball),explicit_review_required,3.630,True,False,,True,True,,
2196,نصیب,"destiny, fortune",verified_strong,4.760,True,True,"destiny,fortune",True,True,,
2197,اشعار,"s.m. pl. (of شعر sheʻr), Verses, poems. | also: plural formal of شِعْر (śi'r — couplet (of Urdu poetry))",explicit_review_required,4.670,False,False,,True,True,,
2198,آنسو,tear,verified_strong,4.580,True,True,tear,True,True,,
2199,تردید,"s.f. Repelling, opposing; refutation, rebutment; rejection, setting aside, reversal (of a decision): — tardīd…",explicit_review_required,4.300,False,False,,True,True,,
2200,غصہ,"n. anger | Platts: (for A. غصة, v.n. fr. غصّ 'to be choked,' &c.), s.m. Choking, strangulation, suffocation; — (choking) wrath,…",verified_strong,4.680,True,True,anger,True,True,,
2201,مصیبت,"calamity, trouble",verified_strong,4.590,True,True,"calamity,trouble",True,True,,
2202,سولہ,"num. sixteen | Platts: adj. Sixteen: — solah-bagghū, s.m. The game of hazard (in playing which several lines are drawn on the ground…",verified_strong,4.360,True,True,sixteen,True,True,,
2203,عکاسی,photography; trade of a photographer,explicit_review_required,4.270,False,False,,True,True,,
2204,شفاف,"(intens. n. fr. شفّ 'to be thin or fine,' &c.), adj. Very thin; translucent; transparent; clear, pellucid",explicit_review_required,4.640,False,False,,True,True,,
2205,طریقوں,plural oblique of طَرِیقَہ (tarīqa — method),explicit_review_required,4.550,False,False,,True,True,,
2206,قرضہ,"loan, debt",verified_strong,4.360,True,True,"debt,loan",True,True,,
2207,ذوق,"n. taste, flavor; taste, interest; pleasure, delight | Platts: (inf. n. of ذاق 'to taste'), s.m. Taste, enjoyment, delight, joy, pleasure, voluptuousness: — ẕauq-se, adv.…",verified_strong,4.490,True,True,"delight,flavor,interest,pleasure,taste",True,True,,
2208,شاہراہ,"highway, main road, King's highway",verified_strong,4.430,True,True,"highway,king',king's,main,road",True,True,,
2209,افتتاح,"inauguration, opening ceremony",explicit_review_required,4.580,False,False,,True,True,,
2210,عاشق,lover,verified_strong,4.400,True,True,lover,True,True,,
2211,کہلی,"s.f. Oil-cake (the cake that remains after the oil has been pressed out of certain seeds, especially sesamum…",explicit_review_required,0.000,False,False,,True,True,,
2212,سمندری,"Samundri (a city in Faisalabad district, Punjab, Pakistan)",verified_strong,4.400,True,True,"city,district,faisalabad,in,pakistan,punjab,samundri",True,True,,
2213,کہلا,s.m. A shoe,explicit_review_required,3.440,False,False,,True,True,,
2214,دائر,"(act. part. n. of دار (for دور) 'to move round'), part. adj. Going round, encircling; in process, agitated…",explicit_review_required,4.430,False,False,,True,True,,
2215,نعرے,plural direct of نَعْرَہ (na’rah — slogan) | also: oblique singular of نَعْرَہ (na’rah — slogan),explicit_review_required,4.750,False,False,,True,True,,
2216,آبپاشی,artificial application of water to cultivated land,explicit_review_required,3.960,False,False,,True,True,,
2217,تیری,feminine singular of तेरा (terā); feminine plural of तेरा (terā),verified,4.750,False,False,,True,True,,
2218,زہر,poison,verified_strong,4.550,True,True,poison,True,True,,
2219,وارث,"n. heir, inheritor | Platts: (act. part. of ورث 'to receive by inheritance'), s.m. Heir; legatee; — owner, master, lord; protector…",verified_strong,4.500,True,True,"heir,inheritor",True,True,,
2220,جوہر,"n. jewel, gem; essence, meaning; atom | Platts: s.m. (Obs.), Taking one's own life, committing suicide; — fighting desperately to the death: — jūhar (or…",verified_strong,4.530,True,True,"atom,gem,jewel",True,True,,
2221,جنگل,"n. jungle, forest, wilderness | Platts: s.m. A jungle, wood, forest, thicket; forest land; waste land; land or country overgrown with long grass and…",verified_strong,4.580,True,True,"forest,jungle,wildernes,wilderness",True,True,,
2222,گہرا,"adj. deep | Platts: adj. (f. -ī), Deep, profound; important, weighty, grave; difficult; — deep-seated; — sound (as sleep); —…",verified_strong,4.480,True,True,deep,True,True,,
2223,مرلی,"s.f. Flute, fife, pipe; whistle: — murlī bajānā, To play the flute, &c.: — murlī bajnā or baj-jānā (-kī), To…",explicit_review_required,3.350,False,False,,True,True,,
2224,سراہا,perfective masculine of سَراہْنا (sarāhnā — to praise; commend; applaud) | also: masculine of سَراہْنا (sarāhnā — to praise; commend; applaud),explicit_review_required,4.250,False,False,,True,True,,
2225,خاصا,"special, particular, good",explicit_review_required,4.170,True,True,"good,particular,special",False,,,
2226,شہد,"n. honey | Platts: s.m. Honey (syn. madhu); anything very sweet: — shahd-kī makkhī, or shahd-makkhī, s.f. A bee: — shahad-kī…",verified_strong,4.170,True,True,honey,True,True,,
2227,جیتے,plural masculine of جِینا (jīnā — to live),explicit_review_required,4.270,False,False,,True,True,,
2228,پرواز,"n. flight (a trip on a plane); departure (of a flight); access, reach | Platts: s.m.f. Flying, flight: — parwāz karnā, v.n. To fly: — parwāz-kunān, adj. Flying, on the wing",verified_strong,4.560,True,True,"acces,access,departure,flight,reach",True,True,,
2229,ملنا,"v. to be found; to be joined; to meet, encounter, mingle | Platts: v.t. To rub; to rub down (a horse); to scrub, scour; to furbish; to anoint; — to grind; to tread on, trample…",verified_strong,4.470,True,True,"found,join,joined",True,True,,
2230,چمچ,"spoon; ladle; scoop, spoon (ie. quantity-wise); a type of bird",verified_strong,3.390,True,True,"bird,ie,ladle,quantity,scoop,spoon,type,wise",True,True,,
2231,کرداروں,oblique plural of کِرْدار (kirdār) | also: plural oblique of کِرْدار (kirdār — character; behaviour),explicit_review_required,4.260,True,False,,True,True,,
2232,شیعہ,"(for A. شيعة shīʻat, v.n. fr. شيع 'to follow,' &c.), s.m. A particular party or sect who follow ʻAlī…",explicit_review_required,4.980,False,False,,True,True,,
2233,عامل,"(act. part. of عمل 'to work,' &c.), s.m. A worker, doer, an operator; an agent; a governor, ruler,…",explicit_review_required,3.940,False,False,,True,True,,
2234,سہارا,"n. support; dependence; backing; buttress; help, assistance, aid | Platts: s.m. Association; assistance, aid, help; support, prop; dependence, reliance, confidence; hope,…",verified_strong,4.620,True,True,"aid,assistance,back,backing,buttres,buttress,dependence,help,support",True,True,,
2235,ہندوستانی,Indian; the Hindustani language,verified_strong,4.890,True,True,"hindustani,indian,language",True,True,,
2236,بلایا,"adj. (f. bilāʼī), & s.m. Corrupt, degenerate, bad; — a corrupt person; an impudent person",explicit_review_required,4.480,False,False,,True,True,,
2237,دہو,"s.m. A man; a husband; possessor, master, lord; — the plant Grislea tomentosa",explicit_review_required,0.000,False,False,,True,True,,
2238,مبارکباد,congratulations,explicit_review_required,4.600,True,True,"congratulation,congratulations",False,,,
2239,آلودگی,"n. pollution; contamination; impurity | Platts: (abst. s. from next, q.v.), s.f. Contamination, defilement, pollutedness; pollution, stain; foulness,…",verified_strong,3.990,True,True,"contamination,impurity,pollution",True,True,,
2240,مسافروں,plural oblique of مُسافِر (musāfir — traveller),explicit_review_required,4.260,False,False,,True,True,,
2241,جمالی,"(rel. n. fr. jamāl), adj. Amiable, lovable (as an attribute of the Deity, in opp. to jalālī); — s.m. A kind…",explicit_review_required,4.090,False,False,,True,True,,
2242,چہین,"adj. Wasted, worn away; emaciated, thin, feeble; delicate, slender, slight, little; poor, miserable",explicit_review_required,0.000,False,False,,True,True,,
2243,حیران,"surprised, amazed, awed, speechless, shocked; flabbergasted, perplexed, confused, confused, baffled",verified_strong,4.830,True,True,"amaz,amazed,awed,baffl,baffled,confus,confused,flabbergast,flabbergasted,perplex",True,True,,
2244,خوشبو,fragrance,verified_strong,4.490,True,True,fragrance,True,True,,
2245,غیرملکی,"foreign, foreigner",explicit_review_required,4.380,False,False,,True,True,,
2246,تشریح,"explanation, elucidation",verified_strong,4.540,True,True,explanation,True,True,,
2247,سائنسی,scientific,verified_strong,4.570,True,True,scientific,True,True,,
2248,مستحق,"n. deserving, worthy; poor, bankrupt | Platts: (pass. & act. part. of استحق 'to demand as a right or due; to have a just title or claim to,' x of حقّ 'to be…",verified_strong,4.510,True,True,"bankrupt,deserv,deserving,poor,worthy",True,True,,
2249,انجینئر,engineer,explicit_review_required,4.290,False,False,,True,True,,
2250,روزگاری,adj. & s.m. Serving; earning; — one who earns,explicit_review_required,4.050,False,False,,True,True,,
2251,کتب,"s.f. pl. (of kitāb), Books: — kutub-ḵẖāna, s.m. A book-shop; a library; a book-shelf: — kutub-farosh, s.m. A… | also: plural formal of کِتاب (kitāb — book, manuscript, volume)",explicit_review_required,4.830,True,False,,True,True,,
2252,لگانا,"v. to affix, attach, join; to place; install; setup (physical item); to apply, spread | Platts: (caus. of lagnā, q.v.), To attach, unite, join, connect (with, -se, or to, -meṅ); to fasten; to fix; to…",explicit_review_required,4.530,True,False,,True,True,,
2253,طاقتور,"strong, stout, powerful",verified_strong,4.630,True,True,"powerful,stout,strong",True,True,,
2254,سستی,"n. laziness, sloth | adj. feminine of سَسْتَا (sastā, “cheap”) | Platts: s.f. Heaviness, languor, dulness, inactivity, depression (of a market, &c.), relaxation, feebleness… | also: feminine singular of سَسْتا (sastā — cheap, inexpensive)",verified_strong,4.480,True,True,"lazines,laziness,sloth",True,True,,
2255,پیسہ,"paisa (a subdivision of currency, equal to ¹⁄₁₀₀ of a rupee); money, cash; wealth",verified_strong,4.730,True,True,"cash,currency,equal,money,paisa,rupee,subdivision,wealth",True,True,,
2256,زون,"border region, region",verified_strong,4.380,True,True,"border,region",True,True,,
2257,طیارے,inflection of طَیَّارہ: | also: plural direct of طَیَّارَہ (tayyāra — airplane; airship; plane (aircraft of any kind)),verified_strong,4.540,True,True,"direct,plural",True,True,,
2258,مس,"(inf. n. of مسّ 'to touch'), s.m. Touching, feeling; touch; — sense of touch; — inclination: — mas karnā,…",verified,4.360,False,False,,True,True,,
2259,جتوئی,"Jatoi (a city in Muzaffargarh district, Punjab, Pakistan); A Balochi tribe",verified_strong,3.840,True,True,"balochi,city,district,in,jatoi,muzaffargarh,pakistan,punjab,tribe",True,True,,
2260,پیس,"(changeable to पयो payo), s.m. Juice; water; milk: — payo da, adj. (f. -ā), Yielding milk; — s.m.…",explicit_review_required,4.170,False,False,,True,True,,
2261,عادل,"(act. part. of عدل 'to act justly,' &c.), adj. & s.m. Equitable, just, right; upright, sincere; — one who…",explicit_review_required,4.370,False,False,,True,True,,
2262,خیمہ,"n. tent | Platts: (for A. خيمة ḵẖaimat; fr. خيم), s.m. A tent, pavilion: — ḵẖīma-doz, s.m. A tent-maker: — ḵẖaima-zan, s.m. A…",verified_strong,4.200,True,True,tent,True,True,,
2263,رواج,"custom, practice",verified,4.530,False,False,,True,True,,
2264,عاصم,"(act. part. of عصم 'to protect, or defend,' &c.), part. adj. & s.m. Defending, protecting; protected, safe;…",explicit_review_required,4.400,False,False,,True,True,,
2265,کہاد,s.f. An advance (made to cultivators) for food; — the expense incurred by cultivators in preparing their…,explicit_review_required,0.000,False,False,,True,True,,
2266,ڈر,"fear, dread; apprehension, alarm, terror; awe | also: infinitive of ڈَرْنا (ḍarnā — to fear; be scared)",verified_strong,4.710,True,True,"alarm,apprehension,awe,dread,fear,terror",True,True,,
2267,زخم,wound,verified_strong,4.440,True,True,wound,True,True,,
2268,معراج,"(n. of instr. fr. عرج 'to ascend'), s.f. & m. A ladder; a series of steps or stairs; anything by which one…",explicit_review_required,4.260,False,False,,True,True,,
2269,لال,"adj. red | n. red; darling; son, baby, infant | Platts: adj. Red (syn. surḵẖ), ruddy; red-hot; inflamed; enraged; — s.m. A ruby (cf. laʻl); the male of the bird…",verified_strong,4.930,True,True,"darl,darling,red",True,True,,
2270,مہینہ,alternative form of مَہِینَا (mahīnā) | also: form of مَہِینا (mahīnā — a month; period of thirty days),explicit_review_required,4.230,True,False,,True,True,,
2271,دوپہر,"afternoon, noon, midday",verified_strong,4.250,True,True,"afternoon,midday,noon",True,True,,
2272,لفظوں,"oblique plural of لَفْظ (lafz, “word”) | also: plural oblique of لَفْظ (lafz — word, term)",explicit_review_required,4.480,True,False,,True,True,,
2273,ہلاکت,"n. death; destruction; extermination; fatigue | Platts: (for A. هلاکة, abst. s. fr. the preceding), s.f. Perdition, ruin, destruction; death; — execution…",verified_strong,4.420,True,True,"death,destruction,extermination,fatigue",True,True,,
2274,توقعات,"medical term for predicting the likely outcome of one's current standing | also: plural formal of تَوَقُّع (tavaqqo' — hope, expectation)",explicit_review_required,4.080,False,False,,True,True,,
2275,جواز,n. justification (ie. lawfulness) | Platts: s.m. A large wooden or stone mortar (for pounding grain); an oil-press; a sugar-mill,verified_strong,4.580,True,True,"ie,justification,lawfulnes,lawfulness",True,True,,
2276,متحرک,"(act. part. of تحرّك, v. of (and syn. with) حرك 'to move, become movent'), part. adj. Moved; moving oneself;…",explicit_review_required,4.630,False,False,,True,True,,
2277,متغیر,"(act. part. of تغير 'to become altered or changed,' v of غير; but quasi-pass. of غيّر (ii of غير) 'to…",explicit_review_required,3.520,False,False,,True,True,,
2278,سپرد,"s.f. Charge, keeping, care, trust; commitment, consignment, delivery: — supurd karnā, v.t…",explicit_review_required,4.580,False,False,,True,True,,
2279,کہتی,"s.f. A pit or cavity (for grain, &c.), a subterraneous granary, &c. ( = khattā): — khattī bharnā, 'To fill a… | also: feminine singular of کَہْنا (kahnā — to say)",explicit_review_required,4.750,False,False,,True,True,,
2280,حوالہ,"n. reference, citing; charge, custody; money laundering | Platts: (for A. حوالة ḥawālat, fem.; v.n. fr. حول 'to change; to shift,' &c.), s.m. Transfer; commitment; charge,…",verified_strong,4.920,True,True,"charge,custody,launder,laundering,money",True,True,,
2281,کبیر,"adj. great, large; senior | name: One of the 99 names of Allah; Kabir, an Indian poet and religious leader | Platts: s.m. The god of wealth ( = kuver, q.v.)",verified_strong,4.130,True,True,"allah,great,large,nam,name,names,senior",True,True,,
2282,مفہوم,"sense, import",explicit_review_required,4.640,True,False,,True,True,,
2283,فوائد,"s.m. pl. (of fāʼida, q.v.), Benefits, advantages, gains, profits, &c",explicit_review_required,4.440,False,False,,True,True,,
2284,مرے,"plural perfective of مَرْنا (marnā — to die, to be dead) | also: masculine of مَرْنا (marnā — to die, to be dead)",verified,4.440,False,False,,True,True,,
2285,بول,"n. speech, speaking, word, talk, conversation, delivery, utterance, cry, voice; phrase, sentence; tune, air | Platts: (rt. of bolnā, q.v.), s.m. Speech, speaking, word, talk, conversation, delivery, utterance, cry, voice;… | also: form of بولْنا (bolnā — to speak)",verified_strong,4.790,True,True,"air,phrase,sentence,tune",True,True,,
2286,رفتہ,"adj. gone; departed; deceased | Platts: (perf. part. of raftan, q.v.; and = S. सृप्त), part. Gone, past, departed; deceased, defunct; lost: —…",verified_strong,4.500,True,True,"defunct,gone,lost",True,True,,
2287,صارف,"user; consumer, customer",verified_strong,4.250,True,True,"consumer,customer,user",True,True,,
2288,بک,"s.m. The heron, Ardea torra, or A. Nivea (syn. baglā): — bak-ćāl, s.f. 'Heron's walk,' slow walk, strut ( =…",explicit_review_required,5.010,False,False,,True,True,,
2289,بولنے,oblique infinitive of بولْنا (bolnā — to speak) | also: plural infinitive of بولْنا (bolnā — to speak),verified_strong,4.870,True,True,"infinitive,oblique",True,True,,
2290,انعامات,plural formal of اِنْعَام (in'ām — reward),explicit_review_required,4.210,False,False,,True,True,,
2291,درجے,"plural direct of دَرْجَہ (darja — level, extent, rate) | also: oblique singular of دَرْجَہ (darja — level, extent, rate)",explicit_review_required,4.700,False,False,,True,True,,
2292,رجوع,"(inf. n. of رجع 'to return'), s.f.(m.?), Returning, return; turning (towards); inclination, leaning, bent,…",explicit_review_required,4.690,False,False,,True,True,,
2293,سڑکیں,plural direct of سَڑَک (saṛak — road),explicit_review_required,4.300,False,False,,True,True,,
2294,سکہ,"n. coin; medal; a certain currency used in the Mughal Empire, sicca; stamp, seal, die | Platts: (for A. سکة sikkat, v.n. سكّ 'to clamp,' &c.), s.m. A stamp, seal, signet; a coining-die; type,…",verified_strong,3.930,True,True,"certain,coin,currency,die,empire,in,medal,mughal,seal,sicca",True,True,,
2295,تیرہ,"num. thirteen | Platts: adj. Obscure, dark, black: — tīra-abr, s.m. Black clouds: — tīra-baḵẖt, Unfortunate: — tīra-baḵẖtī, s.f.…",verified_strong,4.410,True,True,thirteen,True,True,,
2296,بازو,"n. arm; wing of a bird, etc.; flank of an army | Platts: Arm, upper arm; shoulder; wing (of a bird, &c.); flank (of an army, &c.); side frame of a door, door-post;…",verified_strong,4.640,True,True,"arm,bird,etc,wing",True,True,,
2297,رہائی,"release, liberation",explicit_review_required,4.530,False,False,,True,True,,
2298,سحر,dawn (sahar); magic (sehr),verified_strong,4.340,True,True,"dawn,magic",True,True,,
2299,قادر,"(act. part. of قدر 'to be able,' &c.), adj. Potent, powerful, mighty, able, competent, having legal power;…",explicit_review_required,4.420,False,False,,True,True,,
2300,نیز,"also, moreover",verified_strong,4.870,True,True,also,True,True,,
2301,پختہ,"adj. firm, strong, sturdy; cooked, ripe; mature | Platts: part. adj. Dressed, cooked; baked (as brick, &c.); ripe, matured, mature; shrewd, knowing, expert. skilful,…",verified_strong,4.410,True,True,"cook,cooked,firm,mature,ripe,strong,sturdy",True,True,,
2302,اسباب,"(pl. of سبب sabab), s.m. pl. Causes, motives, means; resources; — s.m. sing. Implements, tools, instruments,… | also: plural formal of سَبَب (sabab — cause, reason)",verified_strong,4.450,True,True,"caus,cause,causes,mean,means,motiv,motive,motives",True,True,,
2303,سرد,"n. autumn; fall (season) | adj. cold | Platts: s.f. Autumn ( = sarat, q.v.): — sarad-pūno, s.f. The day of full moon in the month Asin (regarded as the…",verified_strong,4.520,True,True,"autumn,cold,fall,season",True,True,,
2304,ہائے,interj. alas! | n. an exclamation of distress; a sigh,verified_strong,4.840,True,True,"ala,alas,distres,distress,exclamation,sigh",True,True,,
2305,حادثہ,"accident, mishap",verified_strong,4.560,True,True,accident,True,True,,
2306,یہودی,"adj. Jewish; Zionist, Israeli | n. Jew; Zionist, Israeli | Platts: (rel. n. fr. yahūd), adj. & s.m. Of or relating to the Jews; Hebrew, Jewish; Judæan; Judaical; — a Jew, a…",verified_strong,4.790,True,True,"israeli,jew,zionist",True,True,,
2307,رک,"s.f. Murmuring or grumbling through discontent, or anger, or indignation, &c.; suppressed rage or indignation",verified,4.600,False,False,,True,True,,
2308,فیصلوں,plural oblique of فَیصْلَہ (faisla — decision; judgment),explicit_review_required,4.530,False,False,,True,True,,
2309,اعوان,"s.m. pl. (of عون ʻaun), Aids, helps; assistants, aiders",explicit_review_required,4.520,False,False,,True,True,,
2310,حلف,"(inf. n. of حلف 'to swear'), s.m. Swearing (by anything sacred)…",explicit_review_required,4.820,False,False,,True,True,,
2311,سنجیدہ,"serious, grave",verified_strong,4.440,True,True,"grave,seriou,serious",True,True,,
2312,سینیٹ,senate,explicit_review_required,4.860,False,False,,True,True,,
2313,نفاذ,"n. enforcement; promulgation | Platts: (inf. n. of نفذ 'to penetrate, pervade,' &c.), s.m. Penetrating, pervading, piercing through; penetration; —…",verified_strong,4.510,True,True,"enforcement,promulgation",True,True,,
2314,نیک,"adj. good, virtuous, righteous, upright, pious, kind-hearted, mannerly | Platts: adj. corr. of P. nek, or contrac. of nīkā, qq.v",verified_strong,4.970,True,True,"good,heart,hearted,kind,mannerly,piou,pious,righteou,righteous,upright",True,True,,
2315,دان,"s.m. Giving, presenting, offering; giving in marriage; gift, present, donation, grant; liberality, charity,…",verified,4.740,False,False,,True,True,,
2316,دربار,"n. durbar, royal court, palace; royal audience (prominent citizen's gathering to meet bureaucrats), court gathering; audience hall, court of a noble | Platts: s.m. A house, dwelling; court, area; hall of audience, court; holding of a court, a levee; royal audience…",verified_strong,4.510,True,True,"audience,court,durbar,hall,noble,palace,royal",True,True,,
2317,کہیلی,"s.f. Betel-leaf made up with the different ingredients, a flake of pān (syn. bīṛā, gilaurī)",explicit_review_required,0.000,False,False,,True,True,,
2318,ناممکن,impossible,verified_strong,4.410,True,True,impossible,True,True,,
2319,استقبال,"n. welcome, hail, reception | Platts: s.m. Encountering, meeting; the ceremony of meeting and receiving a visitor; reception, welcome; futurity;…",verified_strong,4.690,True,True,"hail,reception,welcome",True,True,,
2320,دعائیں,"direct plural of دُعا (du'ā, “prayer, supplication”) | also: plural direct of دُعا (du'ā — prayer, supplication) | also: plural direct of دَغا (daġā — fraud)",explicit_review_required,4.600,True,False,,True,True,,
2321,عبور,"(inf. n. of عبر 'to cross,' &c.), s.m. Crossing, passing (a river), passing over, traversing; transportation…",explicit_review_required,4.440,False,False,,True,True,,
2322,ہلکی,"(fr. hulaknā), s.f. Wrath, choler; — an epidemic, a plague; — an epithet of the goddess Kālī (i.q. hulkar). | also: feminine singular of ہَلْکا (halkā — light, weightless)",explicit_review_required,4.380,False,False,,True,True,,
2323,شرائط,"s.f. pl. (of sharīt̤a = shart̤, q.v.), Agreements, stipulations, conditions, requirements; — signs, marks. | also: plural formal of شَرْط (śart — condition, term)",explicit_review_required,4.590,False,False,,True,True,,
2324,سنگ,"n. stone; weight; association, union; company | adv. collectively; together | Platts: (rt. gam with sam), s.m. Coming together, joining, uniting, meeting, encountering, concurrence, confluence…",verified_strong,4.730,True,True,"stone,weight",True,True,,
2325,وار,"n. assault, attack; a day of the week; occasion, time | Platts: s.m. A knock, stroke, blow; a cut, gash, wound; — attack, assault; — blame (of or for)…",verified_strong,4.870,True,True,"assault,attack,day,occasion,time,week",True,True,,
2326,مناظر,plural of منظر (manzar): | also: plural formal of مَنْظَر (manzar — sight; view; scene),verified_strong,4.440,True,True,"scene,view",True,True,,
2327,عقل,"intellect, reason",explicit_review_required,4.950,True,False,,True,True,,
2328,اولین,"adj. foremost, very first, earliest | Platts: (obl. pl. of awwal), adj. First, former, ancient; — s.m. The ancients: — awwalīn o āḵẖirīn, s.m. The ancients…",verified_strong,4.620,True,True,"earliest,first,foremost,very",True,True,,
2329,رام,"name: Rama; a male given name, Ram or Rāma, from Sanskrit, of Hindu usage | Platts: adj. (f. -ā), Pleasing, delighting, pleasant; lovely, beautiful, charming…",verified_strong,4.830,True,True,"given,hindu,ma,male,name,r,ram,rama,sanskrit,usage",True,True,,
2330,انصاری,"adj. Pertaining to, or of, the Anṣār; — s.f. A tribe of Moḥammadan Shaiḵẖs, supposed to have come originally…",explicit_review_required,4.470,False,False,,True,True,,
2331,مختص,"(pass. part. of اختصّ 'to be or become distinguished (from), or particularized,' &c., viii of خصّ 'to…",explicit_review_required,4.230,False,False,,True,True,,
2332,تشخیص,"s.f. Individuating, distinguishing perfectly; ascertainment, determination, diagnosis, specification;…",explicit_review_required,4.140,False,False,,True,True,,
2333,جلوس,"n. procession, sitting | Platts: (inf. n. of جلس), s.m. Sitting; accession (to a throne); — state, pomp",verified_strong,4.530,True,True,"procession,sitt,sitting",True,True,,
2334,عدلیہ,judiciary,explicit_review_required,4.810,False,False,,True,True,,
2335,قسمت,"fate, fortune",explicit_review_required,5.020,True,False,,True,True,,
2336,بیماریاں,"plural direct of بِیماری (bīmārī — illness, disease)",explicit_review_required,3.890,False,False,,True,True,,
2337,جگہوں,"plural oblique of جَگَہْ (jagah — place, site)",explicit_review_required,4.520,False,False,,True,True,,
2338,کڑی,"link (in a chain); chain, cuff; narrative, sequence (a chain or sequence of events)",explicit_review_required,4.330,False,False,,True,True,,
2339,ناراض,"displeased, disappointed; annoyed; angry; cross",verified_strong,4.590,True,True,angry,True,True,,
2340,نبوت,"(for A. نبوة, abst. s. fr. نبؤ, inf. n. of نبأ 'to announce,' &c.), s.f. Prophecy; divining: — nabūwat karnā,…",explicit_review_required,4.710,False,False,,True,True,,
2341,نیاز,"offering, supplication; need",explicit_review_required,4.300,False,False,,True,True,,
2342,عین,"n. eye; spring, fountain, source, sight | Platts: s.m. The eye; sight; source, fount, fountain; udder (of an animal); the choice, the best, the very essence…",verified_strong,4.710,True,True,"eye,fountain,sight,source,spr,spring",True,True,,
