rank,front,meaning,kaikki_entry,kaikki_semantic_agreement,kaikki_overlap_terms,omw_entry,omw_semantic_agreement,omw_overlap_terms,wordfreq_attested,calima_exact,status
1995,سحر,sorcery; magic,True,True,magic|sorcery,True,True,magic,True,True,verified_strong
1996,قياس,analogy,True,True,analogy,True,False,,True,True,verified
1997,نيابي,representative; delegated; deputed,True,True,representative,False,False,,True,True,verified
1998,صهيوني,Zionist,True,True,zionist,False,False,,True,True,verified
1999,تجهيز,equipment; gear,True,False,,True,False,,True,True,explicit_review_required
2000,سري,secret; private,True,True,secret,True,False,,True,True,verified
2001,وعي,consciousness; awareness; attention,True,True,consciousnes,True,True,awarenes|consciousnes,True,True,verified_strong
2002,وسع,capability; capacity,True,False,,True,True,capacity,True,True,verified
2003,ثماني,eight,False,False,,False,False,,True,True,explicit_review_required
2004,مطالبة,accountable,True,False,,False,False,,True,True,explicit_review_required
2005,طن,ton,True,True,ton,True,True,ton,True,True,verified_strong
2006,عموم,generality; totality,True,True,generality,False,False,,True,True,verified
2007,تمثيل,representation; acting; exemplification,True,True,acting|exemplific|represent,True,True,acting|represent,True,True,verified_strong
2008,بركة,blessing,True,True,bless,True,True,bless,True,True,verified_strong
2009,جسد,body,True,True,body,True,True,body,True,True,verified_strong
2010,رحب,welcome; receive,True,True,receive|welcome,True,True,receive|welcome,True,True,verified_strong
2011,بشر,evil; malice,True,False,,True,False,,True,True,explicit_review_required
2012,سلوك,behavior; conduct,True,True,behavior|conduct,True,True,behavior|conduct,True,True,verified_strong
2013,فعال,effective; efficient,True,True,effective,True,False,,True,True,verified
2014,لعل,perhaps,True,True,perhap,False,False,,True,True,verified
2015,ضربة,blow; strike; shot,True,True,blow|shot,True,True,blow|shot|strike,True,True,verified_strong
2016,مثير,provoking; agitating; stirring up,True,False,,True,False,,True,True,explicit_review_required
2017,جراء,because of; as a result of,True,False,,True,False,,True,True,explicit_review_required
2018,تصدر,issue; publish,True,False,,True,False,,True,True,explicit_review_required
2019,عروس,bridegroom,True,True,bridegroom,False,False,,True,True,verified
2020,حصة,share; portion; quota,True,True,quota|share,True,True,portion|quota|share,True,True,verified_strong
2021,أفق,horizon,True,True,horizon,True,True,horizon,True,True,verified_strong
2022,تصويت,voting,True,True,voting,True,True,voting,True,True,verified_strong
2023,نفى,deny; disavow; reject,True,True,deny,True,True,deny,True,True,verified_strong
2024,ر,R; 20th; (Reuters); (rial),True,False,,False,False,,True,True,explicit_review_required
2025,هوة,abyss; chasm,True,True,chasm,False,False,,True,True,verified
2026,عاشق,lover; fond of,True,True,lover,True,True,lover,True,True,verified_strong
2027,شاطئ,shore; coast; beach,True,True,beach|coast|shore,True,True,beach|coast|shore,True,True,verified_strong
2028,فلسفة,philosophy,True,True,philosophy,True,True,philosophy,True,True,verified_strong
2029,كودة,pile; heap,False,False,,False,False,,True,True,explicit_review_required
2030,غضب,anger; wrath,True,True,anger,True,True,anger,True,True,verified_strong
2031,معالج,processor; CPU,False,False,,True,False,,True,True,explicit_review_required
2032,معاصر,contemporary; contemporaneous,True,True,contemporaneou|contemporary,True,True,contemporary,True,True,verified_strong
2033,محتل,occupied,True,False,,False,False,,True,True,explicit_review_required
2034,إس,S,False,False,,True,False,,True,True,explicit_review_required
2035,إجمالي,comprehensive; collective; full,True,True,comprehensive,True,False,,True,True,verified
2036,راتب,salary; pay,True,True,pay|salary,True,True,pay|salary,True,True,verified_strong
2037,يهودي,Jewish,True,True,jewish,True,False,,True,True,verified
2038,طائفة,sect; party; faction,True,True,faction|party|sect,True,True,faction|sect,True,True,verified_strong
2039,عائد,returning; attributed to,True,True,return,True,True,return,True,True,verified_strong
2040,تلفزيوني,television,False,False,,False,False,,True,True,explicit_review_required
2041,نظير,counterpart; opposite number; colleague; peer,True,True,counterpart|opposite,True,True,number|opposite|peer,True,True,verified_strong
2042,جراحة,surgery,True,True,surgery,True,True,surgery,True,True,verified_strong
2043,زرع,planting (seed); implanting (artificial heart); laying (mine),True,True,plant|seed,True,True,plant|seed,True,True,verified_strong
2044,مائي,watery; liquid; aquatic,True,True,aquatic,True,False,,True,True,verified
2045,تكريم,honoring; tribute,True,True,honor,True,True,honor,True,True,verified_strong
2046,إما,either,True,True,either,False,False,,True,True,verified
2047,مبيع,sold,True,False,,True,True,sold,True,True,verified
2048,مقدم,front part,True,False,,False,False,,True,True,explicit_review_required
2049,مصير,path; destiny; fate,True,True,fate,True,True,destiny|fate,True,True,verified_strong
2050,تخلص,freedom; riddance; escape,True,True,freedom,True,True,riddance,True,True,verified_strong
2051,وقاية,precaution; prevention; protection,True,True,protection,True,True,protection,True,True,verified_strong
2052,وقوف,standing; stopping; halting,True,False,,True,False,,True,True,explicit_review_required
2053,مصور,photographer,True,True,photographer,False,False,,True,True,verified
2054,مؤهل,qualified; competent; certified,False,False,,True,False,,True,True,explicit_review_required
2055,مكرر,refined; distilled,True,False,,False,False,,True,True,explicit_review_required
2056,مربع,square; quadruple; tetragonal,True,True,quadruple|square|tetragonal,True,True,square,True,True,verified_strong
2057,تأليف,authoring; composing; constituting,True,False,,True,False,,True,True,explicit_review_required
2058,موج,wave,True,True,wave,True,True,wave,True,True,verified_strong
2059,متجر,store; business,True,True,store,True,True,store,True,True,verified_strong
2060,تصفية,elimination series (sports),True,False,,True,False,,True,True,explicit_review_required
2061,زاوية,corner; nook; angle,True,True,angle|corner,True,True,angle|corner|nook,True,True,verified_strong
2062,شائع,widespread; well-known,True,True,widespread,True,False,,True,True,verified
2063,موجه,directed; aimed,False,False,,False,False,,True,True,explicit_review_required
2064,شراكة,partnership,False,False,,False,False,,True,True,explicit_review_required
2065,إماراتي,Emirati (of; from the UAE),True,True,emirati,False,False,,True,True,verified
2066,معتقل,prison camp,True,True,camp|prison,True,False,,True,True,verified
2067,توصل,attainment; arrival; reunion,True,False,,True,True,arrival,True,True,verified
2068,ثلاثي,three-part; trio; corner (shot),True,False,,False,False,,True,True,explicit_review_required
2069,كريم,creme,True,False,,False,False,,True,True,explicit_review_required
2070,دعوى,lawsuit; allegation; legal action,True,True,lawsuit|legal,True,True,action|lawsuit|legal,True,True,verified_strong
2071,نزاع,conflict; struggle,True,True,conflict,True,True,conflict|struggle,True,True,verified_strong
2072,إدخال,insertion; entering; inclusion,True,True,enter,True,True,insertion,True,True,verified_strong
2073,خصص,specify; designate; allocate,True,True,allocate|designate,True,True,allocate|designate|specify,True,True,verified_strong
2074,رقابة,censorship; surveillance,True,True,censorship,True,True,censorship,True,True,verified_strong
2075,مكتوب,written,True,True,written,True,True,written,True,True,verified_strong
2076,كفى,be enough; suffice,True,True,enough,True,True,suffice,True,True,verified_strong
2077,متحرك,moving; mobile,True,True,mobile|moving,True,True,moving,True,True,verified_strong
2078,مرتبة,level; degree; rank; class,True,True,degree|rank,True,True,degree|level|rank,True,True,verified_strong
2079,سرقة,stealing; theft; heist,True,False,,True,True,steal|theft,True,True,verified
2080,كوري,Korean,True,True,korean,False,False,,True,True,verified
2081,دردشة,chat; conversation,True,True,chat,False,False,,True,True,verified
2082,حاضر,present; attending,True,True,present,True,False,,True,True,verified
2083,جنسي,sexual,True,True,sexual,True,True,sexual,True,True,verified_strong
2084,موضح,clarifying; explaining; indicating,True,True,explain,False,False,,True,True,verified
2085,واجهة,facade; outside,True,True,facade,True,False,,True,True,verified
2086,محفوظ,preserved; safeguarded,True,True,preserv,False,False,,True,True,verified
2087,مرتفع,elevated; rising,True,False,,False,False,,True,True,explicit_review_required
2088,برلماني,parliamentary,True,True,parliamentary,False,False,,True,True,verified
2089,وارد,appearing; mentioned,True,False,,False,False,,True,True,explicit_review_required
2090,علق,comment,True,True,comment,True,True,comment,True,True,verified_strong
2091,قوم,people; nation,True,True,nation|people,True,True,nation|people,True,True,verified_strong
2092,زر,button; switch button,True,True,button|switch,True,True,button,True,True,verified_strong
2093,رصد,observation; survey,True,False,,True,True,observ,True,True,verified
2094,ملخص,summary; extract,True,True,summary,True,True,summary,True,True,verified_strong
2095,أسفر,cause; produce; result in,True,True,result,True,True,result,True,True,verified_strong
2096,مخطط,plan; sketch,True,True,sketch,True,True,plan,True,True,verified_strong
2097,جاف,dry,True,True,dry,True,True,dry,True,True,verified_strong
2098,جدار,wall,True,True,wall,True,True,wall,True,True,verified_strong
2099,حريق,fire,True,True,fire,True,True,fire,True,True,verified_strong
2100,ني,fat,True,False,,False,False,,True,True,explicit_review_required
2101,مقاول,contractor,False,False,,False,False,,True,True,explicit_review_required
2102,توفيق,success; successful outcome; conformation,True,True,succes,False,False,,True,True,verified
2103,خطبة,speech; sermon,True,True,sermon|speech,True,False,,True,True,verified
2104,ذاكرة,memory,True,True,memory,True,True,memory,True,True,verified_strong
2105,رومانسي,romantic,True,True,romantic,False,False,,True,True,verified
2106,سلمي,peaceful; pacifist,True,True,pacifist|peaceful,False,False,,True,True,verified
2107,تخفيض,lowering; reduction; decrease,True,True,decrease|lower|reduction,True,True,lower,True,True,verified_strong
2108,وقوع,occurrence; happening,True,False,,True,True,occurrence,True,True,verified
2109,شدة,intensity; forcefulness,True,True,intensity,True,True,forcefulnes|intensity,True,True,verified_strong
2110,موحد,united; standardized,True,False,,False,False,,True,True,explicit_review_required
2111,عفش,collect; gather,False,False,,False,False,,True,True,explicit_review_required
2112,جسر,bridge; (reinforcement) beam or bar,True,True,bridge,True,True,bridge,True,True,verified_strong
2113,مذهب,ideology; trend,True,True,ideology,False,False,,True,True,verified
2114,تسلية,consolation; amusement; entertainment,True,True,amuse|consol|entertain,True,True,amuse|entertain,True,True,verified_strong
2115,مصمم,determined; resolute,True,False,,False,False,,True,True,explicit_review_required
2116,أبصار,perceptions; views; glances,False,False,,True,False,,True,True,explicit_review_required
2117,صحابة,companions of the Prophet,True,True,companion|prophet,False,False,,True,True,verified
2118,تسوية,settlement; solution,True,True,settle,False,False,,True,True,verified
2119,دير,monastery; convent,True,True,convent|monastery,True,False,,True,True,verified
2120,موجب,requiring,True,False,,False,False,,True,True,explicit_review_required
2121,إبل,camels,True,True,camel,False,False,,True,True,verified
2122,ساحل,coast; seashore,True,True,coast,True,True,coast|seashore,True,True,verified_strong
2123,فيزياء,physics,True,True,physic,True,True,physic,True,True,verified_strong
2124,مسافة,distance; interval,True,True,distance|interval,True,True,distance,True,True,verified_strong
2125,تعطيل,hindering; interruption; obstruction,True,True,obstruction,True,False,,True,True,verified
2126,محب,loving; desiring,True,True,loving,True,False,,True,True,verified
2127,إستراتيجية,strategy,True,True,strategy,True,True,strategy,True,True,verified_strong
2128,كذا,such; thus,True,True,such,False,False,,True,True,verified
2129,كلي,total; complete; entire,True,False,,False,False,,True,True,explicit_review_required
2130,تدبير,arrangement; preparation; management,True,True,arrange,True,True,manage|prepar,True,True,verified_strong
2131,راعي,guardian; patron; sponsor,False,False,,False,False,,True,True,explicit_review_required
2132,سيطر,dominate; seize; command,True,True,dominate,True,True,command|dominate,True,True,verified_strong
2133,عبادة,worship; religious practice,True,True,practice|religiou|worship,True,True,worship,True,True,verified_strong
2134,شريط,tape; strip; ribbon,True,True,ribbon|strip|tape,True,True,strip|tape,True,True,verified_strong
2135,ود,affection; friendship,True,True,affection|friendship,True,False,,True,True,verified
2136,أسن,older,True,True,older,False,False,,True,True,verified
2137,عمق,depth; bottom,True,True,bottom|depth,True,True,depth,True,True,verified_strong
2138,حظي,enjoy; gain,True,True,enjoy,False,False,,True,True,verified
2139,طريفة,rarity; oddity,True,False,,False,False,,True,True,explicit_review_required
2140,أكلة,halos; coronas,True,False,,True,False,,True,True,explicit_review_required
2141,راحل,departing,True,True,depart,False,False,,True,True,verified
2142,طفولة,infancy,True,False,,True,True,infancy,True,True,verified
2143,مارس,practice; pursue; exercise,True,True,practice,True,True,exercise|practice|pursue,True,True,verified_strong
2144,إجابة,answer; response; consent,True,True,answer|consent|response,True,True,answer|response,True,True,verified_strong
2145,حكمة,wisdom; maxim,True,True,wisdom,True,True,wisdom,True,True,verified_strong
2146,تدريس,teaching; instruction; faculty,True,True,teach,True,True,instruction|teach,True,True,verified_strong
2147,أجاب,answer; reply; comply,True,True,answer|reply,True,True,answer|reply,True,True,verified_strong
2148,عميق,deep; profound,True,True,deep,True,True,deep,True,True,verified_strong
2149,جامع,comprehensive; extensive,True,True,comprehensive|extensive,True,False,,True,True,verified
2150,رابط,be stationed; take up positions,True,True,position|station|take|up,True,False,,True,True,verified
2151,أنصار,partisans; followers,False,False,,True,False,,True,True,explicit_review_required
2152,حظر,prohibition; ban,True,True,ban,True,True,ban|prohibition,True,True,verified_strong
2153,فيروس,virus,True,True,viru,True,True,viru,True,True,verified_strong
2154,قرض,loan,True,True,loan,True,True,loan,True,True,verified_strong
2155,معاملة,treatment; dealing with; procedure,True,True,treat,True,True,deal|treat,True,True,verified_strong
2156,وجبة,meal; menu,True,True,meal|menu,True,True,meal,True,True,verified_strong
2157,كاف,sufficient; adequate; competent,True,True,sufficient,False,False,,True,True,verified
2158,موسيقي,musical,True,True,musical,True,True,musical,True,True,verified_strong
2159,شيطان,devil,True,True,devil,True,True,devil,True,True,verified_strong
2160,مرجع,source; reference work,True,True,reference,True,True,reference|source|work,True,True,verified_strong
2161,قم,sweep,True,True,sweep,False,False,,True,True,verified
2162,فارق,difference,True,True,difference,True,False,,True,True,verified
2163,منتصف,middle; halfway,True,True,middle,True,False,,True,True,verified
2164,صلة,link; connection; contact,True,True,connection|link,True,True,connection|link,True,True,verified_strong
2165,مماثل,similar; analogous; resembling,True,True,similar,True,False,,True,True,verified
2166,لحم,meat; flesh,True,True,flesh|meat,True,True,flesh|meat,True,True,verified_strong
2167,مسبق,previous; preceding,False,False,,False,False,,True,True,explicit_review_required
2168,تمثل,represent; constitute; act,True,True,represent,True,False,,True,True,verified
2169,أدار,direct; manage; conduct,True,True,manage,True,True,conduct|direct|manage,True,True,verified_strong
2170,ساد,prevail; be predominant; rule; govern,True,True,rule,True,True,prevail|rule,True,True,verified_strong
2171,بنى,build; erect,True,True,build,True,True,build|erect,True,True,verified_strong
2172,طباعة,printing,True,True,print,True,True,print,True,True,verified_strong
2173,إسكان,housing,True,True,hous,True,True,hous,True,True,verified_strong
2174,غلب,defeat; overcome,True,True,defeat|overcome,True,True,defeat|overcome,True,True,verified_strong
2175,فصيل,cell; branch; group,True,False,,False,False,,True,True,explicit_review_required
2176,إحصاء,calculation; statistics,True,True,statistic,True,True,statistic,True,True,verified_strong
2177,مهنة,vocation; profession; occupation,True,True,occup|profession|vocation,True,True,occup|profession|vocation,True,True,verified_strong
2178,ربط,tying; connecting,True,True,tying,True,True,connect,True,True,verified_strong
2179,تشريعي,legislative,True,True,legislative,False,False,,True,True,verified
2180,جثة,corpse,True,True,corpse,True,True,corpse,True,True,verified_strong
2181,سني,Sunni,True,True,sunni,True,False,,True,True,verified
2182,بلدي,indigenous; popular,True,True,indigenou,True,False,,True,True,verified
2183,نظرية,theory,True,True,theory,True,True,theory,True,True,verified_strong
2184,متحف,museum,True,True,museum,True,True,museum,True,True,verified_strong
2185,تكون,is; are,True,False,,True,False,,True,True,explicit_review_required
2186,همس,whisper; mutter,True,True,whisper,True,True,whisper,True,True,verified_strong
2187,نظافة,cleanliness; cleaning,True,True,cleanlines,True,True,clean,True,True,verified_strong
2188,كفاءة,competence; suitability; proficiency,True,True,proficiency|suitability,True,True,proficiency,True,True,verified_strong
2189,سعي,endeavor; pursuit,True,True,endeavor,True,True,endeavor|pursuit,True,True,verified_strong
2190,إخراج,production; extraction; ousting,True,False,,True,False,,True,True,explicit_review_required
2191,ناطق,speaker; speaking; spokesman,True,False,,True,True,spokesman,True,True,verified
2192,مرسى,anchorage,True,True,anchorage,True,False,,True,True,verified
2193,حربي,military; war-related,True,True,military,True,True,military,True,True,verified_strong
2194,متن,deck; board; surface,True,True,board|deck|surface,True,False,,True,True,verified
2195,ركز,focus; concentrate; emphasize,True,True,concentrate|focu,True,True,concentrate|focu,True,True,verified_strong
2196,حزن,sadness,True,True,sadnes,True,True,sadnes,True,True,verified_strong
2197,دبلوماسي,diplomatic,True,True,diplomatic,True,False,,True,True,verified
2198,مهاجر,places emigrated to,True,False,,True,False,,True,True,explicit_review_required
2199,خصم,adversary,True,True,adversary,True,True,adversary,True,True,verified_strong
2200,مؤقت,temporary; provisional,True,True,temporary,True,False,,True,True,verified
2201,فعلي,actual; real; de facto,True,True,actual|real,True,True,de|facto,True,True,verified_strong
2202,دراما,drama,False,False,,True,True,drama,True,True,verified
2203,جريح,wounded; injured,True,True,wound,True,True,wound,True,True,verified_strong
2204,جدد,renew; repeat,True,True,renew|repeat,True,True,renew|repeat,True,True,verified_strong
2205,عثور,discovery,True,False,,True,True,discovery,True,True,verified
2206,ناجح,successful,True,True,successful,False,False,,True,True,verified
2207,عجز,weakness; inability,True,True,inability|weaknes,True,True,inability|weaknes,True,True,verified_strong
2208,مضى,continue; proceed,True,False,,True,True,continue|proce,True,True,verified
2209,ت,T; (date); (time; timing); (died); 22nd,True,True,died,False,False,,True,True,verified
2210,خضع,submit; be subject,True,True,submit,True,True,submit,True,True,verified_strong
2211,توفى,die; pass away; expire,True,True,die,False,False,,True,True,verified
2212,ثروة,wealth; abundance,True,True,wealth,True,True,wealth,True,True,verified_strong
2213,بحريني,Bahraini,True,True,bahraini,False,False,,True,True,verified
2214,مواصفة,description,False,False,,False,False,,True,True,explicit_review_required
2215,هائل,huge; formidable; appalling,True,False,,True,False,,True,True,explicit_review_required
2216,نظيف,clean; tidy,True,True,clean,True,True,clean,True,True,verified_strong
2217,دمع,tears,True,True,tear,True,True,tear,True,True,verified_strong
2218,بكالوريا,baccalaureate; B.A,True,False,,False,False,,True,True,explicit_review_required
2219,نسب,relate; trace; attribute,True,True,attribute|relate,True,True,attribute|relate,True,True,verified_strong
2220,أرضية,background; groundwork,True,False,,True,False,,True,True,explicit_review_required
2221,تأهيل,certifying; qualifying; training; habilitating,False,False,,True,True,train,True,True,verified
2222,تعرف,acquaintance; knowledge,True,False,,True,False,,True,True,explicit_review_required
2223,مشروب,beverage; drink,True,True,beverage|drink,True,True,beverage|drink,True,True,verified_strong
2224,كارثة,catastrophe; tragedy,True,True,catastrophe,True,True,catastrophe|tragedy,True,True,verified_strong
2225,موهبة,talent; gift,True,True,gift|talent,True,True,gift|talent,True,True,verified_strong
2226,تضامن,solidarity; cooperation,True,True,solidarity,False,False,,True,True,verified
2227,تي,T,False,False,,False,False,,True,True,explicit_review_required
2228,مثالي,ideal; exemplary; model,True,True,exemplary|ideal|model,False,False,,True,True,verified
2229,زمني,temporal; time,True,True,temporal,True,True,temporal,True,True,verified_strong
2230,باسيل,bacilli,False,False,,False,False,,True,True,explicit_review_required
2231,متكامل,perfect; comprehensive; integral,True,False,,False,False,,True,True,explicit_review_required
2232,توعية,making aware; enlightening,True,True,enlighten,False,False,,True,True,verified
2233,مظهر,appearance; facade,True,True,appearance,True,True,appearance,True,True,verified_strong
2234,بعثة,delegation; mission,True,True,deleg|mission,True,True,deleg|mission,True,True,verified_strong
2235,خفيف,light; slight; sparse,True,True,light,False,False,,True,True,verified
2236,مزرع,farm; arable land,True,False,,False,False,,True,True,explicit_review_required
2237,قصد,intend; mean; pursue,True,True,intend|mean,True,True,intend|mean,True,True,verified_strong
2238,ترشيح,nomination; candidacy,True,True,candidacy|nomin,True,False,,True,True,verified
2239,خفض,lowering; decreasing; reduction,True,True,lower,True,True,decreas|lower|reduction,True,True,verified_strong
2240,ناقش,argue with; debate with,True,True,argue|debate,True,True,argue|debate,True,True,verified_strong
2241,فرنك,oven; furnace,False,False,,True,False,,True,True,explicit_review_required
2242,خالي,maternal uncle,False,False,,False,False,,True,True,explicit_review_required
2243,أنتج,produce; yield; cause,True,True,produce,True,True,cause|produce|yield,True,True,verified_strong
2244,مركبة,vehicle; carriage; craft,True,True,carriage|vehicle,True,True,craft|vehicle,True,True,verified_strong
2245,منظومة,structure; hierarchy,True,False,,True,False,,True,True,explicit_review_required
2246,تجنب,avoidance; avoiding,True,True,avoid,True,True,avoid,True,True,verified_strong
2247,حرس,guard; bodyguard,True,True,bodyguard|guard,True,True,bodyguard|guard,True,True,verified_strong
2248,عملي,practical; pragmatic,True,True,practical|pragmatic,False,False,,True,True,verified
2249,لجوء,resorting; taking refuge,True,True,refuge,False,False,,True,True,verified
2250,راهن,present; current,True,True,current|present,True,False,,True,True,verified
2251,قاتل,murderer; assassin,True,True,assassin|murderer,True,True,murderer,True,True,verified_strong
2252,جل,be majestic,True,False,,False,False,,True,True,explicit_review_required
2253,خام,raw; unprocessed,True,True,raw|unprocess,False,False,,True,True,verified
2254,قل,say,True,False,,True,False,,True,True,explicit_review_required
2255,بيئي,environmental,True,True,environmental,False,False,,True,True,verified
2256,إعطاء,offer; donation; concession,True,False,,True,False,,True,True,explicit_review_required
2257,تشجيع,encouragement; promotion; support,True,True,encourage,False,False,,True,True,verified
2258,وضوح,clarity; plainness,True,True,clarity,True,True,clarity,True,True,verified_strong
2259,عزل,removal; dismissal,True,True,dismissal|removal,True,True,dismissal,True,True,verified_strong
2260,شيعي,Shiite,True,True,shiite,False,False,,True,True,verified
2261,جنائي,criminal; penal,True,True,criminal,False,False,,True,True,verified
2262,إيقاف,stopping; halting,True,False,,True,True,stopp,True,True,verified
2263,قتال,fighting; combat; struggle,True,True,fight,True,True,combat|fight|struggle,True,True,verified_strong
2264,جدي,serious; earnest,True,True,earnest|seriou,True,False,,True,True,verified
2265,شوط,round; phase; game; half period,True,True,half|phase|round,True,True,game|period,True,True,verified_strong
2266,مجموع,gathered; total,True,False,,True,True,total,True,True,verified
2267,فتنة,sedition; dissension; discord,True,True,sedition,False,False,,True,True,verified
2268,سلطان,power,True,True,power,True,True,power,True,True,verified_strong
2269,كرامة,dignity; generosity,True,True,dignity,True,True,dignity,True,True,verified_strong
2270,ريح,wind; odor,True,True,odor|wind,True,True,wind,True,True,verified_strong
2271,مجدد,renovator; reformer,True,True,reformer,False,False,,True,True,verified
2272,ضمانة,guarantee; security; insurance,False,False,,True,True,guarantee|security,True,True,verified
2273,حصار,siege; blockade,True,True,blockade|siege,True,True,blockade|siege,True,True,verified_strong
2274,برى,dust; earth,False,False,,False,False,,True,True,explicit_review_required
2275,ثقيل,heavy; oppressive,True,True,heavy,True,True,heavy,True,True,verified_strong
2276,تعويض,compensation; restitution,True,True,compens,True,True,compens|restitution,True,True,verified_strong
2277,مقبول,accepted; welcome; admitted,True,True,accept,False,False,,True,True,verified
2278,إقرار,ratification; confirmation,True,True,confirm,True,True,confirm|ratific,True,True,verified_strong
2279,توصية,advice; recommendation,True,True,recommend,True,True,recommend,True,True,verified_strong
2280,توتر,tension; strain,True,True,strain|tension,True,True,strain|tension,True,True,verified_strong
2281,كسر,secret,True,False,,True,True,secret,True,True,verified
2282,مقدار,extent; amount; degree; level; dosage; value,True,True,amount,True,True,amount,True,True,verified_strong
2283,فضيلة,virtue; His Eminence,True,True,virtue,True,True,virtue,True,True,verified_strong
2284,بند,article; clause,True,True,article|clause,True,False,,True,True,verified
2285,ث,TH; 23rd,True,False,,False,False,,True,True,explicit_review_required
2286,تسرب,absenteeism; attrition,True,False,,True,False,,True,True,explicit_review_required
2287,مقترح,proposal; suggestion,True,True,proposal|suggestion,True,True,proposal,True,True,verified_strong
2288,بوكس,boxing,False,False,,False,False,,True,True,explicit_review_required
2289,مطلع,beginning; rise,True,True,beginn|rise,True,True,beginn,True,True,verified_strong
2290,كثرة,abundance; frequency,True,True,abundance,True,False,,True,True,verified
2291,تفاعل,interaction; reaction; reciprocity,True,True,interaction,True,True,interaction|reaction,True,True,verified_strong
2292,فوري,immediate; instant; on the spot,True,True,immediate,False,False,,True,True,verified
2293,صالة,hall,True,True,hall,True,True,hall,True,True,verified_strong
2294,حشد,crowd; gathering; concentration,True,True,concentr|crowd|gather,True,True,concentr|crowd|gather,True,True,verified_strong
2295,تخفيف,decrease; reduction; dilution,True,True,dilution,True,True,decrease|reduction,True,True,verified_strong
2296,نية,intention; purpose; desire,True,True,intention|purpose,True,True,intention|purpose,True,True,verified_strong
2297,فقدان,loss; bereavement,True,True,loss,True,True,loss,True,True,verified_strong
2298,تقويم,rating; valuation,True,False,,True,False,,True,True,explicit_review_required
2299,صلب,hard; solid; robust,True,True,hard|solid,True,True,hard|solid,True,True,verified_strong
2300,رؤى,vision; dream,True,False,,True,True,vision,True,True,verified
2301,بخاري,steam; steam-driven,False,False,,False,False,,True,True,explicit_review_required
2302,قياسي,record; analogous,True,True,record,True,False,,True,True,verified
2303,طابع,impression; character; personality,True,True,character|impression,True,False,,True,True,verified
2304,خطورة,importance; gravity; danger,False,False,,True,True,danger,True,True,verified
2305,ثمة,there (is; are),True,True,there,False,False,,True,True,verified
2306,جغرافي,geographical,True,False,,False,False,,True,True,explicit_review_required
2307,شاتي,sheep,False,False,,False,False,,True,True,explicit_review_required
2308,معاناة,hardship; suffering; effort,False,False,,True,True,suffer,True,True,verified
2309,إشهار,declaration; proclamation,True,True,declar,False,False,,True,True,verified
2310,تصنيع,fabrication; industrialization; processing,True,True,fabric,True,True,fabric,True,True,verified_strong
2311,وضح,clarify; explain; indicate,True,True,clarify,True,True,clarify|explain|indicate,True,True,verified_strong
2312,خسر,lose,True,True,lose,True,True,lose,True,True,verified_strong
2313,ظلم,injustice,True,True,injustice,True,False,,True,True,verified
2314,عصب,clans; leagues; federations,True,False,,True,False,,True,True,explicit_review_required
2315,سينمائي,cinema; cinematographic,True,False,,True,True,cinema,True,True,verified
2316,دام,last; persevere; continue,True,True,last,True,True,continue|last,True,True,verified_strong
2317,سماك,fish,True,True,fish,True,True,fish,True,True,verified_strong
2318,تدمير,destruction; annihilation,True,True,destruction,True,True,destruction,True,True,verified_strong
2319,محبة,love; affection,True,True,love,False,False,,True,True,verified
2320,مدخل,entrance; entering; introduction,True,True,entrance,True,True,enter|entrance|introduction,True,True,verified_strong
2321,أكمل,complete; finish,True,True,complete|finish,True,True,complete|finish,True,True,verified_strong
2322,تمرين,exercise; practice; training,True,True,exercise|practice,True,True,exercise|practice|train,True,True,verified_strong
2323,مصطلح,technical term; terminology,True,True,term,True,True,term,True,True,verified_strong
2324,فردي,individual; single,True,True,individual|single,True,True,individual|single,True,True,verified_strong
2325,ناشط,activist,False,False,,True,True,activist,True,True,verified
2326,جدل,controversy; quarrel; debate,True,True,controversy|quarrel,True,True,controversy|debate,True,True,verified_strong
2327,هندسي,engineering; technical,True,True,engineer,False,False,,True,True,verified
2328,تخزين,storage; safekeeping; accumulation,True,True,safekeep|storage,True,True,accumul|storage,True,True,verified_strong
2329,مجاور,neighboring; adjacent,True,True,adjacent|neighbor,False,False,,True,True,verified
2330,كلف,charge; entrust; commission,True,True,entrust,True,True,charge|commission,True,True,verified_strong
2331,وزاري,ministry; ministerial,True,True,ministerial|ministry,False,False,,True,True,verified
2332,إثارة,provocation; agitation,True,False,,True,True,agit|provoc,True,True,verified
2333,تكلم,speak; talk; discuss,True,True,talk,True,True,speak|talk,True,True,verified_strong
2334,تخصص,specialization; major field,True,False,,True,True,field|major|specializ,True,True,verified
2335,ودي,friendly; amicable,True,True,friendly,True,False,,True,True,verified
2336,أشاد,praise; commend; build,True,True,praise,True,False,,True,True,verified
2337,يمين,right side; right hand,True,True,hand|right|side,True,True,right|side,True,True,verified_strong
2338,كسل,laziness; negligence,True,True,lazines,True,True,negligence,True,True,verified_strong
2339,كوم,heaps; piles; masses,True,True,heap|pile,True,True,heap|pile,True,True,verified_strong
2340,ميزان,weight scales; measure; meter,True,True,measure|meter|scal|weight,True,True,measure,True,True,verified_strong
2341,مقاتل,murders; killings,True,False,,True,False,,True,True,explicit_review_required
2342,كيمياء,chemistry,True,True,chemistry,True,True,chemistry,True,True,verified_strong
2343,مشتري,buyer,True,False,,True,True,buyer,True,True,verified
