rank,front,meaning,status,wordfreq_zipf,kaikki_entry,kaikki_semantic_support,kaikki_overlap_terms,readurdu_entry,readurdu_semantic_support,calima_exact_analyses,flags,readurdu_semantic_agreement,kaikki_semantic_agreement_recheck,word2word_entry,word2word_translations,word2word_semantic_agreement,word2word_overlap_terms,semantic_source_count,combined_status
1854,علوم,"n. plural of علم ('ilm) | Platts: s.m. pl. (of ʻilm), The sciences; several species of knowledge: — ʻulūm-ě-mutaʻārifa, s.m. Axioms: —…",explicit_review_required,4.830,True,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1858,کلومیٹر,kilometer,explicit_review_required,4.650,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1863,بہرحال,"in any case, anyhow",explicit_review_required,4.270,False,False,,True,True,,,True,False,True,evolving; untrue; last; told; ever,False,,1,explicit_review_required
1865,اکمل,"adj. compar. & superl. (of کامل kāmil), More, most, or very perfect or complete",explicit_review_required,4.220,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1869,ساجد,"(act. part. of سجد 'to bend oneself down to the ground,' &c.), part. adj. & s.m. Prostrate in adoration; —…",explicit_review_required,4.070,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1870,سجاد,"(intens. n. fr. سجد 'to prostrate oneself'), adj. & s.m. Prostrating oneself much or frequently (in prayer),…",explicit_review_required,4.400,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1875,خریداری,"s.f. Buying, purchasing",explicit_review_required,4.350,False,False,,True,True,,,True,False,True,Shopping; ?; Shop; Passengers; 854,False,,1,explicit_review_required
1877,لکہی,adj. Possessing a lac (of rupees); worth a lac; very valuable,explicit_review_required,0.000,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1879,نثار,"(inf. n. of نثر 'to scatter,' &c.), s.m. Scattering, throwing, strewing, dispersing, dispersion; — offering,…",explicit_review_required,5.020,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1881,حقائق,"n. formal plural of حَقِیقَت (haqīqat) | Platts: s.f. pl. (of ḥaqīqat), Truths, realities, &c. | also: plural formal of حَقِیقَت (haqīqat — truth)",explicit_review_required,4.570,True,False,,True,True,,,True,False,True,facts; Face; Join; stop; Facts,False,,1,explicit_review_required
1886,قرضوں,plural oblique of قَرْض (qarz — debt; loan; credit) | also: plural oblique of قَرْضَہ (qarẓa — debt (loan)),explicit_review_required,4.340,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1895,سنائی,"s.f. (dialec.), The inflated buffalo-hide on which the natives of the hills cross rivers",explicit_review_required,4.500,False,False,,True,True,,,True,False,True,hear; shared; can; same; Dastan,False,,1,explicit_review_required
1896,مرحلہ,"(for A. مرحلة marḥalat, n. of place fr. رحل 'to remove, depart, journey,' &c.), s.m. A day's journey, a…",explicit_review_required,4.440,False,False,,True,True,,,True,False,True,"Step; forward; Hodge; ,; .",False,,1,explicit_review_required
1897,مسافر,traveler,explicit_review_required,4.650,True,False,,True,True,,,True,False,True,Marvin; brought; Tell; gets; hurt,False,,1,explicit_review_required
1904,مزار,"tomb, shrine",explicit_review_required,4.790,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1906,مداخلت,"s.f. = P مداخله mudāḵẖala, s.m. (for A. مداخلة mudāḵẖalat, inf. n. of داخل 'to enter with (another); to mix…",explicit_review_required,4.790,False,False,,True,True,,,True,False,True,intervened; abominations; deliver; Daddy; engaging,False,,1,explicit_review_required
1907,اشارہ,"gesture, hint, signal",explicit_review_required,4.820,True,False,,True,True,,,True,False,True,point; records; pointed; Don; clue,False,,1,explicit_review_required
1908,پرنسپل,most senior teacher at a school,explicit_review_required,4.370,False,False,,True,True,,,True,False,True,"Principal; -Yes; Z; ,; .",False,,1,explicit_review_required
1911,تعلیمات,formal plural of تَعْلِیم (ta'līm) | also: plural formal of تَعْلِیم (ta'līm — education),explicit_review_required,4.670,True,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1921,مندرجہ,"(for A. مندرجة mundarijat, or mundarajat, fem. of mundarij, &c.), part. adj. = mundarij, q.v.: —…",explicit_review_required,4.550,False,False,,True,True,,,True,False,True,above; TRANSMITTED; REQUEST; MESSAGE; AT,False,,1,explicit_review_required
1925,گانے,direct plural; oblique/vocative singular,explicit_review_required,4.600,True,True,"direct,oblique,plural,singular,vocative",False,,,,False,True,False,,False,,1,explicit_review_required
1927,علامات,plural formal of عَلَامَت ('alāmat — sign),explicit_review_required,4.350,False,False,,True,True,,,True,False,True,symptoms; Some; even; stronger; medicines,False,,1,explicit_review_required
1931,حلقے,"oblique singular/ vocative singular/ direct plural of حَلْقَہ (halqē) | also: plural direct of حَلْقَہ (halqa — constituency, electoral district)",explicit_review_required,5.030,True,False,,True,True,,,True,False,True,right; circle; there; inner; He,False,,1,explicit_review_required
1932,سختی,"s.f. Hardness, stiffness, rigidity, firmness; tightness; stinginess; obduracy, obstinacy; intenseness,…",explicit_review_required,4.400,False,False,,True,True,,,True,False,True,strictly; personnel; military; nauseating; involving,False,,1,explicit_review_required
1933,تفریح,"s.f. Rejoicing, gladdening, exhilarating; gratification; diversion, amusement, recreation; fun, jest: —…",explicit_review_required,4.300,False,False,,True,True,,,True,False,True,Business; pleasure; Au; plaisir; relations,False,,1,explicit_review_required
1937,رول,"s.m. Exercise (as of a horse), walk, turn, rotation (e.g. rol-ko le-jānā, 'to take (a horse) out for…",explicit_review_required,4.330,False,False,,True,True,,,True,False,True,roll; Buckle; seatbelts; dice; crack,False,,1,explicit_review_required
1945,جمال,"beauty, elegance",explicit_review_required,4.690,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1946,جہانگیر,"Jahangir ((1569–1627), the world-subduing Mughal emperor); a male given name from Persian",explicit_review_required,4.590,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1948,فلاح,"(prob. fr. iflāḥ, 'prospering,' &c., inf. n. of iv of فلح 'to cleave, split,' &c.), s.f. Prosperity; success;…",explicit_review_required,4.410,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1952,فاصلے,1985 film by Yash Chopra,explicit_review_required,4.560,False,False,,True,True,,,True,False,True,distance; exactly; same; twenty; within,False,,1,explicit_review_required
1953,تاجر,"corr. tājar (act. part. of تجر 'to traffic'), s.m. A merchant, trader",explicit_review_required,4.500,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1958,خدشہ,"(for A. خدشة ḵẖadshat, fem.; fr. ḵẖadsh, inf. n. of خدش 'to scratch, to hurt'), s.m. Hurt (of the heart);…",explicit_review_required,4.600,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1962,متوقع,"(act. part. of توقّع 'to expect (anything) to fall out, or happen, or be done, v of وقع 'to fall…",explicit_review_required,4.600,False,False,,True,True,,,True,False,True,unexpected; lives; differently; spies; pain,False,,1,explicit_review_required
1965,خطوط,"s.m. pl. (of ḵẖat̤t̤), Lines, stripes; — letters, epistles: — ḵẖut̤ūt̤-ě-mutawāziya, s.m. Parallel lines,…",explicit_review_required,4.500,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1968,ادویہ,"(pl. of دوا dawā), s.f. Medicines; remedies",explicit_review_required,3.730,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1969,سوچا,"s.f. A piercing; making signs, gesticulation; spying out, seeing, sight",explicit_review_required,4.750,False,False,,True,True,,,True,False,True,thought; figured; explored; possibility; balloons,False,,1,explicit_review_required
1972,قلت,"(for A. قلة, inf. n. of قلّ 'to be little, or few,' &c.), s.f. Littleness, smallness; fewness, paucity,…",explicit_review_required,4.180,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1976,بلاگ,"discussion or informational website consisting of discrete, often informal diary-style text entries (posts)",explicit_review_required,4.130,False,False,,True,True,,,True,False,True,blog; It; was; in; s,False,,1,explicit_review_required
1981,خانے,"plural direct of خانَہ (xāna — place, site, dwelling, house) | also: oblique singular of خانَہ (xāna — place, site, dwelling, house)",explicit_review_required,4.910,False,False,,True,True,,,True,False,True,MEMORY; BOX; YEAH; HER; 21,False,,1,explicit_review_required
1983,مراحل,"s.m. pl. (of marḥala, q.v.), Stations, stages, days' journeys; journeys",explicit_review_required,4.470,False,False,,True,True,,,True,False,True,steps; Cause; In; these; stuff,False,,1,explicit_review_required
1984,بہلا,adj. Barren (generally applied to cattle),explicit_review_required,3.090,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1990,کروڑوں,plural oblique of کَروڑ (karoṛ — crore (ten million)),explicit_review_required,4.680,False,False,,True,True,,,True,False,True,billions; spending; dollars; shuffle; tips,False,,1,explicit_review_required
1991,رقبہ,"(for A. رقبة, v.n. fr. رقب 'to guard,' &c.), s.m. Neck; — a slave; — raqba (P. fr the same A. source), s.m.…",explicit_review_required,4.240,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1992,ٹرانسپورٹ,human-directed movement of things or people between locations,explicit_review_required,4.170,False,False,,True,True,,,True,False,True,Contractor; Not; A; Just; soldier,False,,1,explicit_review_required
1994,تلے,adv. & postpn. See s.v. talā,explicit_review_required,4.600,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1995,دفاتر,"s.m. pl. (of daftar), Books; registers; volumes, &c",explicit_review_required,4.430,False,False,,True,True,,,True,False,True,Boston; listed; Philadelphia; Have; Eco,False,,1,explicit_review_required
1996,ہدایات,formal plural of ہِدایَت (hidāyat),explicit_review_required,4.390,True,False,,True,True,,,True,False,True,instructions; Bullshit; All; gentlemen; given,False,,1,explicit_review_required
1997,خوشگوار,alternative form of خوش گَوَار (xoś gavār),explicit_review_required,4.370,True,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1999,مطلوبہ,"(for A. مطلوبة mat̤lūbat, fem. of mat̤lūb), = A مطلوب mat̤lūb (pass. part. of طلب'to seek, request, demand,'…",explicit_review_required,4.160,False,False,,True,True,,,True,False,True,keyword; selectors; email; selector; expert,False,,1,explicit_review_required
2001,تناسب,"s.m. Resemblance; proportionateness, proportion; relation",explicit_review_required,4.390,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2025,گریز,"part. adj. Flying, fleeing, fugitive (used as last member of compounds); — s.f. Flying (from); flight,…",explicit_review_required,4.270,False,False,,True,True,,,True,False,True,Joe; shouting; stop; Stay; Sir,False,,1,explicit_review_required
2031,دیہی,rural,explicit_review_required,4.400,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2032,زد,"s.f. Striking, beating; stroke, blow; damage, loss; — what is struck; object aimed at; range: — zad-o-kob,…",explicit_review_required,4.450,False,False,,True,True,,,True,False,True,under; attack; values; answers; kingdom,False,,1,explicit_review_required
2033,سچن,"town in Gujarat state, India",explicit_review_required,3.700,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2037,مدارس,"s.m. pl. (of madrasa, q.v.), Colleges; schools",explicit_review_required,4.580,True,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2038,مظہر,"(n. of place fr. ظہر 'to become apparent, or manifest,' &c.), s.m. A place where any spectacle is…",explicit_review_required,4.530,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2039,بیک,s.m. Wolf ( = bik),explicit_review_required,4.710,False,False,,True,True,,,True,False,True,backup; backups; encrypted; originally; sedan,False,,1,explicit_review_required
2040,گہری,"s.f. Holding back; procrastination, delay, tardiness, lateness",explicit_review_required,4.490,False,False,,True,True,,,True,False,True,deep; Deep; breath; breaths; within,False,,1,explicit_review_required
2042,سینما,"cinema; film, movie",explicit_review_required,4.040,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2045,حادثات,formal plural of حادِثَہ (hādisa) | also: plural formal of حادِثَہ (hādisa — accident),explicit_review_required,4.170,True,False,,True,True,,,True,False,True,result; Therefore; consequences; incident; may,False,,1,explicit_review_required
2046,قیدی,"(rel. n. fr. qaid), s.m. A captive; a prisoner, a convict",explicit_review_required,4.380,False,False,,True,True,,,True,False,True,detainee; Detainee; delivers; located; single,False,,1,explicit_review_required
2052,جماعتیں,direct plural of جَماعَت (jamā'at) | also: plural direct of جَماعَت (jamā'at — community; organisation; group),explicit_review_required,4.740,True,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2053,عورتیں,"direct plural of عَوْرَت (ʻaurat, “woman”) | also: plural direct of عَورَت ('aurat — woman)",explicit_review_required,4.580,True,False,,True,True,,,True,False,True,remember; females; males; prepare; womens,False,,1,explicit_review_required
2054,ترمیم,"amendment, revision",explicit_review_required,4.690,False,False,,True,True,,,True,False,True,editing; edit; needs; damn; still,False,,1,explicit_review_required
2055,فیروز,"adj. Victorious, triumphant; successful, prosperous, fortunate, happy: — fīroz-as̤ar, or fīroz-baḵẖt, or…",explicit_review_required,4.150,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2057,شعری,"(fr. shěʻr), adj. Relating to poetry, poetic, poetical",explicit_review_required,4.420,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2058,نکالنے,"infinitive indirect of نِکَالْنَا (nikālnā — to remove, take out)",explicit_review_required,4.620,False,False,,True,True,,,True,False,True,EVACUATING; WHOLE; LOOKS; LIKE; CITY,False,,1,explicit_review_required
2059,واردات,"(pl. of wārid), s.f. pl. & sing. Events, occurrences, incidents, accidents, contingencies; — affrays, crimes;… | also: plural formal of وارِد (vārid — incident, occurrence)",explicit_review_required,4.210,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2071,بہبود,means-oriented social benefit,explicit_review_required,4.220,False,False,,True,True,,,True,False,True,well-being; As; your; concerned; friend,False,,1,explicit_review_required
2073,گہی,"s.m. Clarified butter (or butter which has been boiled gently and strained and allowed to cool… | also: perfective feminine of گَہْنا (gahnā — to grab, seize, grasp)",explicit_review_required,0.000,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2074,لاشیں,direct plural of لَاش (lāś),explicit_review_required,4.360,True,False,,True,True,,,True,False,True,bodies; There; dead; murdered; nasty,False,,1,explicit_review_required
2075,مشاعرہ,"(for A. مشاعرة mushāʻarat, inf. n. of شاعر 'to vie or contend with in poetry,' iii of شعر 'to give utterance…",explicit_review_required,3.610,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2076,پسندوں,plural oblique of پَسَنْد (pasand — like),explicit_review_required,4.620,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2078,خاندانی,"adj. Relating to the family, &c.; descended from father to son, hereditary, ancestral, family; of good…",explicit_review_required,4.500,False,False,,True,True,,,True,False,True,Kunar; maiden; named; To; kunya,False,,1,explicit_review_required
2083,فرما,"part. adj. & s.m. Commanding; performing; issuing, &c. (used as last member of compounds, e.g. farmān-farmā,… | also: infinitive of فَرْمانا (farmānā — to bequest, request; to utter, say graciously)",explicit_review_required,4.990,False,False,,True,True,,,True,False,True,robe; Father; poisoned; God; deepest,False,,1,explicit_review_required
2086,گیلانی,adj. & s.m. Of or belonging to (or coming from) Gīlān; — a native of Gīlān,explicit_review_required,4.620,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2087,موضوعات,"plural of مَوضُوع (mauzū') | also: plural formal of مَوضُوع (mauzū' — subject, topic, issue, matter, discussion)",explicit_review_required,4.620,True,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2088,جاؤ,inflection of जाना (jānā):,explicit_review_required,4.870,False,False,,True,True,,,True,False,True,Go; Get; go; GO; COME,False,,1,explicit_review_required
2090,نقد,"(inf. n. of نقد 'to count out, or pay in, ready money'), adj. & s.m. Prompt, or ready (payment); — good,…",explicit_review_required,4.160,False,False,,True,True,,,True,False,True,cash; deposited; negative; owe; They,False,,1,explicit_review_required
2093,ہمدردی,sympathizer,explicit_review_required,4.490,False,False,,True,True,,,True,False,True,compassion; knows; And; .,False,,1,explicit_review_required
2095,پہنچی,"s.f. An ornament worn on the wrist, a bracelet (esp. a bracelet of gold beads strung together and fastened… | also: perfective feminine of پَہُن٘چنا (pahũcnā — to arrive, to reach)",explicit_review_required,4.580,False,False,,True,True,,,True,False,True,came; through; for; you; Brian,False,,1,explicit_review_required
2096,فیشن,"fashion, trend",explicit_review_required,4.390,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2100,سورۃ,term for a chapter of the Quran,explicit_review_required,4.540,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2101,ملتوی,"(for A. ملتوٍ multawiṉ, act. part. of التوَي 'to be bent, or twisted, or distorted,' &c., viii of لوَي 'to…",explicit_review_required,4.480,False,False,,True,True,,,True,False,True,deferment; defense; ain; taken; job,False,,1,explicit_review_required
2104,حتی,"prep. & conj., To, up to, as far as, to the time of, to the extent of; till, until; until that, that, in…",explicit_review_required,4.620,False,False,,True,True,,,True,False,True,as; possible; important; keep; contained,False,,1,explicit_review_required
2105,سابقہ,"(for A. سابقة sābiqat, fem. of sābiq), adj. Preceding, &c. ( = sābiq, q.v.); — s.f. The past; ancient right…",explicit_review_required,4.720,False,False,,True,True,,,True,False,True,slippers; previous; nights; maiden; met,False,,1,explicit_review_required
2108,مساوات,"(for A. مساواة, inf. n. of ساوي 'to be or become equal, &c. to,' iii of سوي, identical with iii), s.f. Being…",explicit_review_required,4.340,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2115,ٹینس,tennis,explicit_review_required,4.100,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2125,نامور,"province in Wallonia, Belgium",explicit_review_required,4.550,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2126,بر,"s.m. Choosing, selecting; choice, election, wish, request, boon, favour, blessing, good; anything chosen as a…",explicit_review_required,4.830,False,False,,True,True,,,True,False,True,Possible; Shoot; jackpot; .,False,,1,explicit_review_required
2133,حکومتیں,plural direct of حُکُومَت (hukūmat — government),explicit_review_required,4.230,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2134,کش,s.m. Touchstone; assay; — the decoction of a colouring substance,explicit_review_required,4.750,False,False,,True,True,,,True,False,True,Hindu; Kush; Hah; blowing; storm,False,,1,explicit_review_required
2135,ابلاغ,"s.m. Causing to arrive; conveying, sending",explicit_review_required,4.510,False,False,,True,True,,,True,False,True,HACKING; MEDIA; OUTLETS; SAVE; BY,False,,1,explicit_review_required
2137,معاوضہ,"s.m. = P معاوضت mǒʻāwaẓat, s.f. (for A. معاوضة mǒʻāwaẓat, inf. n. of عاوض, iii of (and syn. with) عاض (for…",explicit_review_required,4.180,False,False,,True,True,,,True,False,True,hired; does; sure; happen; dead,False,,1,explicit_review_required
2144,حساس,"(intens. n. fr. حسّ 'to feel'), adj. & s.m. Endued with the five senses; acute, shrewd; — an animal",explicit_review_required,4.460,False,False,,True,True,,,True,False,True,sensitive; Point; West; Am; their,False,,1,explicit_review_required
2147,پس منظر,"background, context, backdrop",explicit_review_required,4.840,True,True,"backdrop,background,context",False,,,,False,True,False,,False,,1,explicit_review_required
2148,قبضے,"plural direct of قَبْضَہ (qabza — occupation; annexation, takeover) | also: oblique singular of قَبْضَہ (qabza — occupation; annexation, takeover)",explicit_review_required,4.660,False,False,,True,True,,,True,False,True,Mukhabarat; dealt; authentic; possession; thinks,False,,1,explicit_review_required
2150,منور,"(pass. part. of نوّر 'to illuminate,' &c., ii of نار (for نور) 'to shine,' &c.), part. adj. Illuminated,…",explicit_review_required,4.270,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2152,نکالا,s.m. (dialec. or Dakh.) An eruption (on the skin); small-pox,explicit_review_required,4.690,False,False,,True,True,,,True,False,True,pulled; maiden; Debbie; PULLED; BEING,False,,1,explicit_review_required
2153,مزدوروں,"plural oblique of مَزْدُور (mazdūr — labourer, worker)",explicit_review_required,4.310,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2154,اداکاری,impersonation of a character in an artistic performance,explicit_review_required,4.380,True,False,,True,True,,,True,False,True,pretend; Washington; thumb; double; encrypted,False,,1,explicit_review_required
2157,فعال,"s.m. pl. (of فعل fěʻl), Actions, deeds, works, &c",explicit_review_required,4.620,False,False,,True,True,,,True,False,True,active; disable; force; authorization; doors,False,,1,explicit_review_required
2158,اہلیت,"(for A. اهلية, fr. ahl), s.f. Fitness, worthiness, worth, aptitude, capability, skill; possession",explicit_review_required,4.000,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2168,ڈیٹ,"date (a specific day in time, a pre-arranged social meeting, meeting with a lover or a potential lover)",explicit_review_required,4.230,False,False,,True,True,,,True,False,True,update; add; list; guess; sit,False,,1,explicit_review_required
2171,حصص,"s.m. pl. (of ḥiṣṣa), Shares, lots, portions",explicit_review_required,3.990,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2172,کیری,"s.f. A small unripe mango; — a locket or ornament made in the shape of a mango (used to keep perfume, &c.…",explicit_review_required,3.900,False,False,,True,True,,,True,False,True,shore; Carry; carry; Team; Two,False,,1,explicit_review_required
2175,لائی,"s.f. Parched grain; a kind of sweetmeat, parched rice mixed with sugar; — wild rice",explicit_review_required,4.490,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2180,دہوپ,"s.m. Incense, frankincense; any fragrant gum or resin (burnt before idols); vapour proceeding from fragrant…",explicit_review_required,0.000,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2185,پتہر,"s.m. Stone, rock; precious stone, gem; hailstone; anything hard, troublesome, trying, intolerable, &c.; —…",explicit_review_required,0.000,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2186,سمت,"(inf. n. of سمت 'to take a course or way'), s.f. Course, road, way, path; part, side, quarter, bearing,…",explicit_review_required,4.680,False,False,,True,True,,,True,False,True,direction; motorcade; protected; mile; step,False,,1,explicit_review_required
2197,اشعار,"s.m. pl. (of شعر sheʻr), Verses, poems. | also: plural formal of شِعْر (śi'r — couplet (of Urdu poetry))",explicit_review_required,4.670,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2199,تردید,"s.f. Repelling, opposing; refutation, rebutment; rejection, setting aside, reversal (of a decision): — tardīd…",explicit_review_required,4.300,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2203,عکاسی,photography; trade of a photographer,explicit_review_required,4.270,False,False,,True,True,,,True,False,True,reflect; Aryan; longer; perfection; image,False,,1,explicit_review_required
2204,شفاف,"(intens. n. fr. شفّ 'to be thin or fine,' &c.), adj. Very thin; translucent; transparent; clear, pellucid",explicit_review_required,4.640,False,False,,True,True,,,True,False,True,possible; clean; keep; Marvin; Tell,False,,1,explicit_review_required
2209,افتتاح,"inauguration, opening ceremony",explicit_review_required,4.580,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2211,کہلی,"s.f. Oil-cake (the cake that remains after the oil has been pressed out of certain seeds, especially sesamum…",explicit_review_required,0.000,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2213,کہلا,s.m. A shoe,explicit_review_required,3.440,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2214,دائر,"(act. part. n. of دار (for دور) 'to move round'), part. adj. Going round, encircling; in process, agitated…",explicit_review_required,4.430,False,False,,True,True,,,True,False,True,file; Did; football; yet; homes,False,,1,explicit_review_required
2215,نعرے,plural direct of نَعْرَہ (na’rah — slogan) | also: oblique singular of نَعْرَہ (na’rah — slogan),explicit_review_required,4.750,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2216,آبپاشی,artificial application of water to cultivated land,explicit_review_required,3.960,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2223,مرلی,"s.f. Flute, fife, pipe; whistle: — murlī bajānā, To play the flute, &c.: — murlī bajnā or baj-jānā (-kī), To…",explicit_review_required,3.350,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2224,سراہا,perfective masculine of سَراہْنا (sarāhnā — to praise; commend; applaud) | also: masculine of سَراہْنا (sarāhnā — to praise; commend; applaud),explicit_review_required,4.250,False,False,,True,True,,,True,False,True,Though; appreciate; recipe; most; mother,False,,1,explicit_review_required
2225,خاصا,"special, particular, good",explicit_review_required,4.170,True,True,"good,particular,special",False,,,,False,True,False,,False,,1,explicit_review_required
2227,جیتے,plural masculine of جِینا (jīnā — to live),explicit_review_required,4.270,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2231,کرداروں,oblique plural of کِرْدار (kirdār) | also: plural oblique of کِرْدار (kirdār — character; behaviour),explicit_review_required,4.260,True,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2232,شیعہ,"(for A. شيعة shīʻat, v.n. fr. شيع 'to follow,' &c.), s.m. A particular party or sect who follow ʻAlī…",explicit_review_required,4.980,False,False,,True,True,,,True,False,True,Coalition; Shiite; insurgent; Baghdad; picked,False,,1,explicit_review_required
2233,عامل,"(act. part. of عمل 'to work,' &c.), s.m. A worker, doer, an operator; an agent; a governor, ruler,…",explicit_review_required,3.940,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2236,بلایا,"adj. (f. bilāʼī), & s.m. Corrupt, degenerate, bad; — a corrupt person; an impudent person",explicit_review_required,4.480,False,False,,True,True,,,True,False,True,called; CALL; invited; WOULDA; WHEN,False,,1,explicit_review_required
2237,دہو,"s.m. A man; a husband; possessor, master, lord; — the plant Grislea tomentosa",explicit_review_required,0.000,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2238,مبارکباد,congratulations,explicit_review_required,4.600,True,True,"congratulation,congratulations",False,,,,False,True,True,congratulate; Arnim; must; I; you,False,,1,explicit_review_required
2240,مسافروں,plural oblique of مُسافِر (musāfir — traveller),explicit_review_required,4.260,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2241,جمالی,"(rel. n. fr. jamāl), adj. Amiable, lovable (as an attribute of the Deity, in opp. to jalālī); — s.m. A kind…",explicit_review_required,4.090,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2242,چہین,"adj. Wasted, worn away; emaciated, thin, feeble; delicate, slender, slight, little; poor, miserable",explicit_review_required,0.000,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2245,غیرملکی,"foreign, foreigner",explicit_review_required,4.380,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2250,روزگاری,adj. & s.m. Serving; earning; — one who earns,explicit_review_required,4.050,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2252,لگانا,"v. to affix, attach, join; to place; install; setup (physical item); to apply, spread | Platts: (caus. of lagnā, q.v.), To attach, unite, join, connect (with, -se, or to, -meṅ); to fasten; to fix; to…",explicit_review_required,4.530,True,False,,True,True,,,True,False,True,may; canvassing; neighborhood; until; He,False,,1,explicit_review_required
2260,پیس,"(changeable to पयो payo), s.m. Juice; water; milk: — payo da, adj. (f. -ā), Yielding milk; — s.m.…",explicit_review_required,4.170,False,False,,True,True,,,True,False,True,"Pace; pace; !; ,",False,,1,explicit_review_required
2261,عادل,"(act. part. of عدل 'to act justly,' &c.), adj. & s.m. Equitable, just, right; upright, sincere; — one who…",explicit_review_required,4.370,False,False,,True,True,,,True,False,True,merciful; predecessors; proved; aware; yet,False,,1,explicit_review_required
2264,عاصم,"(act. part. of عصم 'to protect, or defend,' &c.), part. adj. & s.m. Defending, protecting; protected, safe;…",explicit_review_required,4.400,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2265,کہاد,s.f. An advance (made to cultivators) for food; — the expense incurred by cultivators in preparing their…,explicit_review_required,0.000,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2268,معراج,"(n. of instr. fr. عرج 'to ascend'), s.f. & m. A ladder; a series of steps or stairs; anything by which one…",explicit_review_required,4.260,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
