"Front","Back"
"freiner","Translations:
EN: to brake / to slow down / to curb / to hamper
AR: كَبَحَ / فَرْمَلَ / أَبْطَأَ
UR: بریک لگانا / روکنا / آہستہ کرنا / رکاوٹ ڈالنا

Definition:
(EN) Verb meaning to use brakes to stop a car, or figuratively to slow down a process or curb someone's enthusiasm.

Example: Freiner la croissance.

Translation: To curb (slow down) growth.

Root Word: French 'frein' (brake/bridle).

Synonyms: ralentir, stopper, entraver"
"accélérer","Translations:
EN: to accelerate / to speed up / to rush
AR: سَرَّعَ / عَجَّلَ
UR: رفتار بڑھانا / تیزی لانا / جلدی کرنا

Definition:
(EN) Verb meaning to make something move or happen much faster than before.

Example: Accélérer le pas.

Translation: To speed up (accelerate) one's pace.

Root Word: Latin 'ad-' + 'celerare' (to hasten).

Synonyms: hâter, presser, précipiter"
"ralentir","Translations:
EN: to slow down / to decelerate / to curb / to hamper
AR: أَبْطَأَ / خَفَّفَ السُّرْعَة
UR: رفتار کم کرنا / آہستہ ہونا / سست ہونا

Definition:
(EN) Verb meaning to reduce speed in a vehicle, or for a process (like the economy) to become less active or fast.

Example: Ralentir à l'approche d'un virage.

Translation: To slow down (decelerate) when approaching a turn.

Root Word: French 're-' + 'à' + 'lent' (to make slow again).

Synonyms: freiner, modérer, diminuer"
"reculer","Translations:
EN: to go back / to move back / to recede / to shrink back
AR: تَرَاجَعَ / تَقَهْقَرَ / نَكَصَ
UR: پیچھے ہٹنا / پیچھے ہونا / ٹالنا

Definition:
(EN) Verb meaning to move backward in space, or figuratively to delay an event or to hesitate in front of a danger.

Example: Reculer devant le danger.

Translation: To shrink back (hesitate) before danger.

Root Word: French 're-' + 'cul' (back/bottom).

Synonyms: se retirer, rebrousser, différer"
"progresser","Translations:
EN: to progress / to advance / to improve / to move forward
AR: تَقَدَّمَ / تَطَوَّرَ / نَمَا
UR: ترقی کرنا / آگے بڑھنا / بہتر ہونا

Definition:
(EN) Verb meaning to move forward in space, or for a situation to become better or more advanced over time.

Example: Progresser dans ses études.

Translation: To progress (improve) in one's studies.

Root Word: Latin 'pro-' + 'gradi' (to step forward).

Synonyms: avancer, évoluer, s'améliorer"
"évoluer","Translations:
EN: to evolve / to change / to move (around) / to develop
AR: تَطَوَّرَ / تَبَدَّلَ / تَنَقَّلَ
UR: ارتقاء پانا / بدلنا / نشوونما پانا

Definition:
(EN) Verb meaning for a species, an idea, or a person to change and develop slowly over time into a different form.

Example: Faire évoluer les mentalités.

Translation: To change (evolve) mindsets.

Root Word: Latin 'ex-' + 'volvere' (to unroll).

Synonyms: changer, se transformer, progresser"
"stagner","Translations:
EN: to stagnate / to stand still / to be at a standstill
AR: رَكَدَ / تَعَطَّلَ
UR: ٹھہر جانا / رک جانا / جمود کا شکار ہونا

Definition:
(EN) Verb meaning for water to stop flowing and become dirty, or figuratively for a situation to stop progressing and stay the same for a long time.

Example: Le marché stagne.

Translation: The market is stagnating (at a standstill).

Root Word: Latin 'stagnare' (to be a pool).

Synonyms: croupir, piétiner, s'arrêter"
"persister","Translations:
EN: to persist / to linger / to persevere / to keep on
AR: اِسْتَمَرَّ / أَصَرَّ / ظَلَّ خَالِدًا
UR: قائم رہنا / اصرار کرنا / برقرار رہنا

Definition:
(EN) Verb meaning to continue to exist or happen despite difficulties, or to continue doing something although people try to stop you.

Example: La pluie persiste.

Translation: The rain persists (lingers).

Root Word: Latin 'per-' + 'sistere' (to stand through).

Synonyms: durer, s'obstiner, continuer"
"insister","Translations:
EN: to insist / to emphasize / to dwell on
AR: أَصَرَّ / أَلَحَّ / شَدَّدَ عَلَى
UR: اصرار کرنا / زور دینا / تاکید کرنا

Definition:
(EN) Verb meaning to state firmly that something must be done, or to draw special attention to a particular point in a speech.

Example: Insister sur un détail.

Translation: To emphasize (insist on) a detail.

Root Word: Latin 'in-' + 'sistere' (to stand upon).

Synonyms: souligner, persister, presser"
"suggérer","Translations:
EN: to suggest / to hint / to imply / to prompt
AR: اِقْتَرَحَ / أَوْحَى بِـ / لَمَّحَ
UR: مشورہ دینا / تجویز کرنا / اشارہ کرنا

Definition:
(EN) Verb meaning to mention an idea or a plan for someone else to think about, or for an object to bring a thought to someone's mind.

Example: Suggérer une idée.

Translation: To suggest (hint at) an idea.

Root Word: Latin 'sub-' + 'gerere' (to bring from under).

Synonyms: proposer, conseiller, insinuer"
"conseiller","Translations:
EN: to advise / to recommend / to counsel
AR: نَصَحَ / أَوْصَى بِـ
UR: مشورہ دینا / نصیحت کرنا / تجویز کرنا

Definition:
(EN) Verb meaning to tell someone what you think they should do in a particular situation, or to give expert information.

Example: Conseiller un ami.

Translation: To advise a friend.

Root Word: Latin 'consiliari'

Synonyms: préconiser, recommander, suggérer"
"recommander","Translations:
EN: to recommend / to advise / to entrust / to register (mail)
AR: أَوْصَى / نَصَحَ / اِسْتَوْدَعَ / أَرْسَلَ بِمُسَجَّل
UR: سفارش کرنا / تجویز کرنا / رجسٹرڈ کرنا (ڈاک)

Definition:
(EN) Verb meaning to say that someone or something is good and that others should use them, or to send a letter with a special tracking service.

Example: Recommander un restaurant.

Translation: To recommend a restaurant.

Root Word: French 're-' + 'commander'.

Synonyms: conseiller, préconiser, préserver"
"prescrire","Translations:
EN: to prescribe / to order / to stipulate / to be time-barred
AR: وَصَفَ (دَوَاءً) / أَمَرَ / سَقَطَ بِالتَّقَادُم
UR: نسخہ لکھنا / تجویز کرنا / حکم دینا / کالعدم ہونا

Definition:
(EN) Verb meaning for a doctor to tell you what medicine to take, or for a law to officially say what must happen.

Example: Prescrire un traitement.

Translation: To prescribe a treatment.

Root Word: Latin 'prae-' + 'scribere' (to write before).

Synonyms: ordonner, dicter, conseiller"
"ordonner","Translations:
EN: to order / to arrange / to ordain / to prescribe
AR: أَمَرَ / رَتَّبَ / سَيَّمَ (كَاهِنًا)
UR: حکم دینا / ترتیب دینا / نامزد کرنا

Definition:
(EN) Verb meaning to tell someone to do something using authority, to put objects in a neat way, or to make someone a priest.

Example: Ordonner le chaos.

Translation: To arrange (order) the chaos.

Root Word: Latin 'ordinare'

Synonyms: commander, arranger, disposer"
"décréter","Translations:
EN: to decree / to ordain / to rule / to proclaim
AR: قَرَّرَ / أَصْدَرَ مَرْسُومًا / قَضَى
UR: فرمان جاری کرنا / حکم دینا / فیصلہ کرنا

Definition:
(EN) Formal verb meaning for a government or a high authority to make an official decision that becomes a law.

Example: Décréter l'état d'urgence.

Translation: To decree (proclaim) a state of emergency.

Root Word: Latin 'decretum' (decision).

Synonyms: ordonner, décider, proclamer"
"légiférer","Translations:
EN: to legislate / to make laws
AR: شَرَّعَ / سَنَّ القَوَانِينَ
UR: قانون سازی کرنا

Definition:
(EN) Formal verb meaning to perform the official act of creating and voting on new laws in a parliament.

Example: Légiférer sur le climat.

Translation: To legislate on climate.

Root Word: Latin 'lex' + 'ferre' (to bring law).

Synonyms: décréter, statuer"
"réglementer","Translations:
EN: to regulate / to control / to standardize
AR: نَظَّمَ / قَنَّنَ
UR: ضابطے بنانا / کنٹرول کرنا / منظم کرنا

Definition:
(EN) Verb meaning to control an activity or a process by making strict rules about how it must be done.

Example: Réglementer l'usage du tabac.

Translation: To regulate the use of tobacco.

Root Word: French 'règlement'.

Synonyms: organiser, normaliser, contrôler"
"administrer","Translations:
EN: to administer / to manage / to give (a blow/medicine) / to rule
AR: أَدَارَ / مَنَحَ / ضَرَبَ / حَكَمَ
UR: انتظام کرنا / دینا / مارنا / حکومت کرنا

Definition:
(EN) Verb meaning to organize and control a business or a country, or to give someone a dose of medicine or a physical blow.

Example: Administrer un pays.

Translation: To administer (rule) a country.

Root Word: Latin 'ad-' + 'ministrare' (to serve/manage).

Synonyms: gérer, diriger, donner"
"piloter","Translations:
EN: to pilot / to lead / to manage / to drive (racing)
AR: قَادَ / أَدَارَ (مَشْرُوعًا)
UR: جہاز چلانا / قیادت کرنا / انتظام سنبھالنا

Definition:
(EN) Verb meaning to fly a plane or steer a boat, or figuratively to lead a difficult project or a business through a transition.

Example: Piloter un projet complexe.

Translation: To manage (pilot) a complex project.

Root Word: Greek 'pedon' (oar) via Italian.

Synonyms: diriger, guider, mener"
"animer","Translations:
EN: to animate / to host / to liven up / to give life to
AR: نَشَّطَ / قَدَّمَ (بَرْنَامَجًا) / بَعَثَ الرُّوحَ فِي
UR: جان ڈالنا / میزبانی کرنا / پرجوش بنانا

Definition:
(EN) Verb meaning to give life to something, to lead a TV show or a discussion, or to make a party or a street feel alive and busy.

Example: Animer un débat.

Translation: To host (lead) a debate.

Root Word: Latin 'animare' (to give breath/life).

Synonyms: présenter, vivifier, stimuler"
"coordonner","Translations:
EN: to coordinate / to organize together
AR: نَسَّقَ / رَتَّبَ مَعًا
UR: ہم آہنگ کرنا / باہمی تعاون سے ترتیب دینا

Definition:
(EN) Verb meaning to organize different parts of an activity or a group of people so that they work together effectively.

Example: Coordonner les secours.

Translation: To coordinate the rescue efforts.

Root Word: Latin 'co-' + 'ordinare' (to arrange together).

Synonyms: organiser, harmoniser, agencer"
"harmoniser","Translations:
EN: to harmonize / to match / to bring into line
AR: نَسَّقَ / جَعَلَهُ مُتَنَاغِمًا / وَافَقَ
UR: ہم آہنگ کرنا / ایک جیسا بنانا

Definition:
(EN) Verb meaning to make different things go well together (like colors or music), or to make laws in different countries the same.

Example: Harmoniser les couleurs.

Translation: To harmonize (match) the colors.

Root Word: Greek 'harmonia' (joint/agreement).

Synonyms: accorder, concilier, unifier"
"équilibrer","Translations:
EN: to balance / to offset / to stabilize
AR: وَازَنَ / عَادَلَ / ثَبَّتَ
UR: توازن برقرار رکھنا / برابر کرنا / مستحکم کرنا

Definition:
(EN) Verb meaning to keep an object steady so it does not fall, or to make sure two opposite things have the same weight or power.

Example: Équilibrer un budget.

Translation: To balance a budget.

Root Word: Latin 'aequus' + 'libra' (equal scales).

Synonyms: stabiliser, compenser, égaliser"
"compenser","Translations:
EN: to compensate / to make up for / to offset / to repay
AR: عَوَّضَ / كَافَأَ / جَبَرَ
UR: تلافی کرنا / کمی پوری کرنا / معاوضہ دینا

Definition:
(EN) Verb meaning to provide something good to balance something bad that happened, or to pay someone for their work or a loss.

Example: Compenser un retard.

Translation: To make up for (compensate for) a delay.

Root Word: Latin 'com-' + 'pendere' (to weigh together).

Synonyms: dédommager, équilibrer, réparer"
"rembourser","Translations:
EN: to reimburse / to pay back / to refund
AR: سَدَّدَ / أَعَادَ المَالَ / دَفَعَ لَهُ
UR: واپس کرنا / ادائیگی کرنا / رقم لوٹانا

Definition:
(EN) Verb meaning to give back the money that someone has spent or that you have borrowed from them.

Example: Rembourser une dette.

Translation: To pay back (reimburse) a debt.

Root Word: French 're-' + 'en-' + 'bourse' (back into the purse).

Synonyms: payer, restituer, acquitter"
"dédommager","Translations:
EN: to indemnify / to compensate / to make amends
AR: عَوَّضَ عَنِ الخَسَارَة
UR: تاوان دینا / نقصان پورا کرنا

Definition:
(EN) Verb meaning to pay someone money for the damage or the trouble you have caused them.

Example: Dédommager une victime.

Translation: To indemnify (compensate) a victim.

Root Word: French 'dé-' + 'dommage' (un-damage).

Synonyms: indemniser, compenser, réparer"
"indemniser","Translations:
EN: to indemnify / to compensate / to pay damages to
AR: عَوَّضَ مَالِيًّا
UR: ہرجانہ دینا / معاوضہ دینا

Definition:
(EN) Formal verb meaning to pay money to someone because they have suffered a loss, injury, or extra cost.

Example: Indemniser les agriculteurs.

Translation: To indemnify (compensate) the farmers.

Root Word: Latin 'in-' + 'damnum' (not damaged).

Synonyms: dédommager, compenser, rembourser"
"épargner","Translations:
EN: to save / to spare / to save (money) / to protect
AR: وَفَّرَ / أَعْفَى / حَمَى / اِدَّخَرَ
UR: بچانا / رقم جمع کرنا / معاف کرنا

Definition:
(EN) Verb meaning to keep money instead of spending it, to not kill or hurt someone when you could, or to avoid trouble.

Example: Épargner sa peine.

Translation: To spare (save) one's effort.

Root Word: Germanic origin ('sparon').

Synonyms: économiser, sauver, préserver"
"économiser","Translations:
EN: to save / to economize / to be thrifty / to cut down on
AR: وَفَّرَ / اِقْتَصَدَ
UR: بچت کرنا / کم خرچ کرنا / کفایت شعاری کرنا

Definition:
(EN) Verb meaning to use less of something (like water, energy, or money) so that you don't waste it.

Example: Économiser l'eau.

Translation: To save (economize) water.

Root Word: Greek 'oikos' + 'nomos' (house management).

Synonyms: épargner, ménager, réduire"
"gaspiller","Translations:
EN: to waste / to squander / to throw away (opportunity)
AR: بَذَّرَ / أَهْدَرَ / ضَيَّعَ
UR: ضائع کرنا / فضول خرچی کرنا / گنوانا

Definition:
(EN) Verb meaning to use money, time, or energy in a way that is not useful or sensible.

Example: Gaspiller son talent.

Translation: To waste (squander) one's talent.

Root Word: Old French 'gaspiller' (to scatter/waste).

Synonyms: prodiguer, perdre, dissiper"
"décaisser","Translations:
EN: to disburse / to pay out / to draw (funds)
AR: صَرَفَ / دَفَعَ (مِنَ المِيزَانِيَّة)
UR: رقم نکالنا / ادائیگی کرنا

Definition:
(EN) Technical verb used in banking and accounting meaning to take money out of a fund or a bank account to pay for something.

Example: Décaisser des fonds.

Translation: To disburse (pay out) funds.

Root Word: French 'dé-' + 'caisse' (out of the box/chest).

Synonyms: dépenser, payer, débourser"
"investir","Translations:
EN: to invest / to put in / to grant power / to surround
AR: اِسْتَثْمَرَ / نَصَّبَ / حَاصَرَ
UR: سرمایہ کاری کرنا / عہدہ دینا / گھیر لینا

Definition:
(EN) Verb meaning to put money into a business to make a profit, to give someone a special quality/power, or to surround a place with an army.

Example: Investir dans l'immobilier.

Translation: To invest in real estate.

Root Word: Latin 'in-' + 'vestire' (to clothe/vest).

Synonyms: placer, doter, assiéger"
"capitaliser","Translations:
EN: to capitalize / to build on / to compound (interest)
AR: رَسْمَلَ / اِسْتَغَلَّ لِصَالِحِهِ / جَمَعَ الرِّبْح
UR: سرمایہ کاری کرنا / فائدہ اٹھانا / جمع کرنا

Definition:
(EN) Verb meaning to turn something into capital, to calculate compound interest, or figuratively to use an experience or a success as a base for future gains.

Example: Capitaliser sur son expérience.

Translation: To build on (capitalize on) one's experience.

Root Word: Latin 'caput' (head/main sum).

Synonyms: rentabiliser, exploiter, accumuler"
"rentabiliser","Translations:
EN: to make profitable / to get a return on
AR: جَعَلَهُ مُرْبِحًا
UR: منافع بخش بنانا / فائدہ مند بنانا

Definition:
(EN) Verb meaning to organize a business or a project so that it brings in more money than it costs to run.

Example: Rentabiliser un investissement.

Translation: To make an investment profitable (get a return on it).

Root Word: French 'rente' (income).

Synonyms: capitaliser, exploiter, rentabiliser"
"exploiter","Translations:
EN: to exploit / to harness / to run (a business) / to take advantage of
AR: اِسْتَغَلَّ / شَغَّلَ / اِسْتَثْمَرَ
UR: فائدہ اٹھانا / ناجائز فائدہ اٹھانا / چلانا (کاروبار)

Definition:
(EN) Verb meaning to use natural resources (like a mine), to run a business, or in a bad sense to treat someone unfairly for your own profit.

Example: Exploiter une mine d'or.

Translation: To exploit (harness) a gold mine.

Root Word: Latin 'explicare' (to unfold/deploy).

Synonyms: utiliser, abuser, administrer"
"abuser","Translations:
EN: to abuse / to misuse / to deceive / to overindulge
AR: أَسَاءَ الاِسْتِعْمَال / خَدَعَ / أَفْرَطَ فِي
UR: غلط استعمال کرنا / دھوکہ دینا / زیادتی کرنا

Definition:
(EN) Verb meaning to use something wrongly or too much, to treat someone badly using your power, or to deceive someone's trust.

Example: Abuser de la confiance de quelqu'un.

Translation: To abuse (deceive) someone's trust.

Root Word: Latin 'ab-' + 'uti' (to use wrongly).

Synonyms: tromper, exploiter, exagérer"
"tromper","Translations:
EN: to deceive / to cheat / to mistake / to mislead
AR: خَدَعَ / غَشَّ / أَخْطَأَ
UR: دھوکہ دینا / بے وفائی کرنا / غلطی کرنا

Definition:
(EN) Verb meaning to make someone believe something false, to be unfaithful to a partner, or (pronominal) to make a mistake.

Example: Se tromper de numéro.

Translation: To dial the wrong (mistaken) number.

Root Word: Old French 'tromper' (to play the horn/mock).

Synonyms: duper, trahir, induire en erreur"
"trahir","Translations:
EN: to betray / to fail / to reveal (unintentionally)
AR: خَانَ / غَدَرَ / كَشَفَ (دُونَ قَصْد)
UR: غداری کرنا / دھوکہ دینا / ظاہر کر دینا

Definition:
(EN) Verb meaning to be disloyal to one's country or a friend, to fail someone who trusts you, or for your voice or face to show your true feelings.

Example: Trahir un secret.

Translation: To betray (reveal) a secret.

Root Word: Latin 'tradere' (to hand over).

Synonyms: tromper, dénoncer, révéler"
"décevoir","Translations:
EN: to disappoint / to let down / to deceive (archaic)
AR: خَيَّبَ الأَمَل / أَحْبَطَ
UR: مایوس کرنا / امیدوں پر پانی پھیرنا

Definition:
(EN) Verb meaning to fail to meet someone's expectations or to not be as good as someone hoped you would be.

Example: Décevoir ses parents.

Translation: To disappoint (let down) one's parents.

Root Word: Latin 'de-' + 'capere' (to take away/ensnare).

Synonyms: frustrer, mécontenter"
"frustrer","Translations:
EN: to frustrate / to deprive / to cheat / to baffle
AR: أَحْبَطَ / حَرَمَ / خَيَّبَ
UR: محروم کرنا / ناکام بنانا / بیزار کرنا

Definition:
(EN) Verb meaning to prevent someone from getting what they want, or to make someone feel annoyed and impatient because they cannot achieve something.

Example: Frustrer les attentes.

Translation: To frustrate (baffle) expectations.

Root Word: Latin 'frustrari' (to deceive/render vain).

Synonyms: décevoir, priver, entraver"
"priver","Translations:
EN: to deprive / to rob / to strip of / to deny
AR: حَرَمَ / جَرَّدَ مِنْ
UR: محروم کرنا / چھین لینا / روکنا

Definition:
(EN) Verb meaning to take something away from someone or to prevent them from having something they need or want (like freedom or sleep).

Example: Priver de liberté.

Translation: To deprive of (deny) liberty.

Root Word: Latin 'privare' (to separate/deprive).

Synonyms: dépouiller, frustrer, démunir"
"dépouiller","Translations:
EN: to strip / to plunder / to skin / to count (votes)
AR: جَرَّدَ / سَلَبَ / نَزَعَ الجِلْد / فَرَزَ (الأَصْوَات)
UR: ننگا کرنا / لوٹنا / کھال اتارنا / ووٹوں کی گنتی کرنا

Definition:
(EN) Verb meaning to take away someone's clothes or property by force, to remove the skin of an animal, or to officially count ballot papers after an election.

Example: Dépouiller le scrutin.

Translation: To count (strip) the votes.

Root Word: Latin 'despoliare' (to plunder).

Synonyms: piller, dévêtir, analyser"
"piller","Translations:
EN: to pillage / to plunder / to loot / to ransack
AR: نَهَبَ / سَلَبَ / عَاثَ فَسَادًا
UR: لوٹ مار کرنا / غارت گری کرنا / چوری کرنا

Definition:
(EN) Verb meaning to steal things from a place (like a city or a shop) using force, especially during a war or a riot.

Example: Piller un village.

Translation: To pillage (plunder) a village.

Root Word: Latin 'pilare' (to ram down/rob).

Synonyms: saccager, dépouiller, dévaliser"
"saccager","Translations:
EN: to ransack / to wreck / to vandalize / to devastate
AR: خَرَّبَ / نَهَبَ وَدَمَّرَ
UR: تباہ و برباد کرنا / الٹ پلٹ کرنا / غارت کرنا

Definition:
(EN) Verb meaning to search a place thoroughly and violently, leaving it in a state of destruction and mess.

Example: Saccager un appartement.

Translation: To ransack (wreck) an apartment.

Root Word: Italian 'sacco' (sack/plunder).

Synonyms: piller, dévaster, ruiner"
"dévaster","Translations:
EN: to devastate / to ravage / to lay waste to / to overwhelm
AR: دَمَّرَ / خَرَّبَ شَامِلاً
UR: ویران کرنا / برباد کرنا / تہس نہس کرنا

Definition:
(EN) Verb meaning to completely destroy a place or a large area, or figuratively to make someone feel extremely shocked and sad.

Example: Un pays dévasté par la guerre.

Translation: A country devastated (ravaged) by war.

Root Word: Latin 'de-' + 'vastare' (to make empty/waste).

Synonyms: saccager, ruiner, anéantir"
"ruiner","Translations:
EN: to ruin / to wreck / to bankrupt / to spoil
AR: خَرَّبَ / أَفْلَسَ / هَدَمَ
UR: برباد کرنا / دیوالیہ کرنا / ملیامیٹ کرنا

Definition:
(EN) Verb meaning to destroy something completely, to make someone lose all their money, or to spoil a plan or a reputation.

Example: Ruiner sa santé.

Translation: To ruin (wreck) one's health.

Root Word: Latin 'ruina' (a falling down).

Synonyms: dévaster, anéantir, détruire"
"anéantir","Translations:
EN: to annihilate / to wipe out / to crush / to reduce to nothing
AR: أَبَادَ / سَحَقَ / مَحَا تَمَامًا
UR: نیست و نابود کرنا / مٹا دینا / کچل دینا

Definition:
(EN) Verb meaning to destroy something so completely that nothing remains of it, or to make someone feel totally powerless or defeated.

Example: Anéantir l'ennemi.

Translation: To annihilate (wipe out) the enemy.

Root Word: French 'à' + 'néant' (to nothingness).

Synonyms: détruire, supprimer, ruiner"
"liquider","Translations:
EN: to liquidate / to sell off / to finish off / to settle (an account)
AR: صَفَّى / بَاعَ بِرُخْص / أَنْهَى / سَدَّدَ
UR: حساب صاف کرنا / سستے داموں بیچنا / ختم کرنا / نمٹانا

Definition:
(EN) Verb meaning to close a business and sell its assets, to pay off a debt completely, or informally to get rid of or kill an enemy.

Example: Liquider ses stocks.

Translation: To sell off (liquidate) one's stocks.

Root Word: Latin 'liquidus' (liquid/clear).

Synonyms: solder, payer, supprimer"
"éponger","Translations:
EN: to sponge up / to mop up / to wipe out (debt) / to absorb
AR: اِمْتَصَّ (بِإِسْفَنْجَة) / مَسَحَ / سَدَّدَ (الدُّيُونَ)
UR: سپنج سے صاف کرنا / پونچھنا / قرض ادا کرنا

Definition:
(EN) Verb meaning to use a sponge to remove liquid from a surface, or figuratively to pay off a large debt or to use up a surplus of something.

Example: Éponger une dette.

Translation: To wipe out (mop up) a debt.

Root Word: Greek 'spoggia' via Latin.

Synonyms: essuyer, absorber, rembourser"
"essuyer","Translations:
EN: to wipe / to dry / to suffer (a defeat) / to endure (fire)
AR: مَسَحَ / جَفَّفَ / تَلَقَّى (هَزِيمَة)
UR: پونچھنا / خشک کرنا / جھیلنا (شکست)

Definition:
(EN) Verb meaning to remove liquid from something using a cloth or hand, or figuratively to experience something very unpleasant like a refusal or a military defeat.

Example: Essuyer une défaite.

Translation: To suffer (endure) a defeat.

Root Word: Latin 'ex-' + 'succare' (to dry out).

Synonyms: sécher, nettoyer, subir"
"frotter","Translations:
EN: to rub / to scrub / to brush against / to clash with
AR: فَرَكَ / حَكَّ / اِحْتَكَّ بِـ
UR: ملنا / رگڑنا / صاف کرنا / ٹکرانا

Definition:
(EN) Verb meaning to move your hand or an object back and forth against a surface with pressure, or figuratively to have a disagreement with someone.

Example: Se frotter les mains.

Translation: To rub one's hands.

Root Word: Latin 'fricare' (to rub).

Synonyms: masser, polir, heurter"
"brosser","Translations:
EN: to brush / to paint (a portrait) / to give a summary / to skip (class)
AR: نَظَّفَ بِالفُرْشَاة / رَسَمَ / لَخَّصَ / تَهَرَّبَ مِن
UR: برش کرنا / تصویر بنانا / خلاصہ پیش کرنا / چھٹی کرنا

Definition:
(EN) Verb meaning to clean or smooth something with a brush, to paint a picture, or informally to not go to a class you should attend.

Example: Brosser un tableau de la situation.

Translation: To paint (give a summary of) the situation.

Root Word: French 'brosse'.

Synonyms: peigner, frotter, peindre"
"peigner","Translations:
EN: to comb / to card (wool) / to search thoroughly
AR: مَشَّطَ / غَزَلَ / فَتَّشَ بِدِقَّة
UR: کنگھی کرنا / دھننا / باریک بینی سے تلاش کرنا

Definition:
(EN) Verb meaning to use a comb to tidy your hair, to prepare wool for spinning, or figuratively for the police to search an entire area.

Example: Se peigner les cheveux.

Translation: To comb one's hair.

Root Word: Latin 'pecten' (comb).

Synonyms: coiffer, démêler, fouiller"
"coiffer","Translations:
EN: to do someone's hair / to cap / to overtake / to outstrip
AR: سَرَّحَ الشَّعْر / غَطَّى / سَبَقَ / اِسْتَحْوَذَ
UR: بال بنانا / ٹوپی پہنانا / آگے نکل جانا / غالب آنا

Definition:
(EN) Verb meaning to style someone's hair, to put a hat on someone, or figuratively to move past someone in a race or a competition at the last moment.

Example: Coiffer au poteau.

Translation: To beat (overtake) at the finish line.

Root Word: French 'coiffe' (headdress/cap).

Synonyms: peigner, dépasser, couvrir"
"habiller","Translations:
EN: to dress / to clothe / to fit / to trim (meat/fish)
AR: أَلْبَسَ / كَسَا / هَيَّأَ / نَظَّفَ
UR: کپڑے پہنانا / آراستہ کرنا / تیار کرنا

Definition:
(EN) Verb meaning to put clothes on someone, to make a room or a window look better with curtains, or to prepare food for cooking.

Example: Habiller un enfant.

Translation: To dress (clothe) a child.

Root Word: Old French 'habile' (suitable/ready).

Synonyms: vêtir, parer, préparer"
"vêtir","Translations:
EN: to clothe / to array / to wear / to cover
AR: كَسَا / اِرْتَدَى / غَطَّى
UR: پہننا / اوڑھنا / لباس پہنانا

Definition:
(EN) Formal verb meaning to put clothes on a person or to cover an object with a layer of material.

Example: Vêtir de blanc.

Translation: To clothe in (array with) white.

Root Word: Latin 'vestire'.

Synonyms: habiller, revêtir, couvrir"
"revêtir","Translations:
EN: to put on / to don / to coat / to assume (a form/character)
AR: اِرْتَدَى / طَلَى / اِتَّخَذَ (شَكْلاً)
UR: دوبارہ پہننا / چڑھانا / اختیار کرنا (شکل)

Definition:
(EN) Verb meaning to put on a specific piece of clothing, to cover a surface with a layer (like stone or paint), or for an event to take on a special meaning.

Example: Revêtir une grande importance.

Translation: To take on (assume) great importance.

Root Word: Latin 're-' + 'vestire'.

Synonyms: vêtir, endosser, recouvrir"
"masquer","Translations:
EN: to mask / to hide / to disguise / to block (view)
AR: تَنَكَّرَ / أَخْفَى / حَجَبَ
UR: نقاب پہننا / چھپانا / اوجھل کرنا

Definition:
(EN) Verb meaning to wear a mask, or figuratively to keep a feeling or a fact secret so that others cannot see it.

Example: Masquer la réalité.

Translation: To hide (mask) the reality.

Root Word: Arabic 'maskhara' via Italian.

Synonyms: cacher, dissimuler, voiler"
"voiler","Translations:
EN: to veil / to cloud / to warp (wood) / to muffle
AR: حَجَبَ / غَطَّى / اِلْتَوَى / كَتَمَ
UR: پردہ ڈالنا / چھپانا / ٹیڑھا ہونا / مدھم کرنا

Definition:
(EN) Verb meaning to cover someone's face with a veil, for clouds to cover the sun, or for a piece of wood or a wheel to become bent.

Example: Voiler la vérité.

Translation: To cloud (veil) the truth.

Root Word: Latin 'velare' (to cover/veil).

Synonyms: masquer, cacher, tordre"
"flouter","Translations:
EN: to blur / to make fuzzy / to obscure
AR: جَعَلَهُ ضَبَابِيًّا / مَوَّهَ
UR: دھندلا کرنا / غیر واضح کرنا

Definition:
(EN) Modern verb used in photography and video meaning to make an image or a face unclear so that it cannot be recognized.

Example: Flouter un visage.

Translation: To blur a face.

Root Word: French 'flou' (blurry/vague).

Synonyms: brouiller, obscurcir"
"brouiller","Translations:
EN: to scramble / to muddle / to blur / to fall out (with someone)
AR: شَوَّشَ / خَلَطَ / تَخَاصَمَ مَع
UR: گڑبڑ کرنا / دھندلا کرنا / جھگڑا کرنا

Definition:
(EN) Verb meaning to mix things up so they are not clear (like scrambling eggs or a radio signal), or for two friends to stop talking to each other after an argument.

Example: Se brouiller avec un ami.

Translation: To fall out (muddle the friendship) with a friend.

Root Word: Latin 'brodigare' (to stir/mix).

Synonyms: troubler, emmêler, fâcher"
"éclaircir","Translations:
EN: to clear up / to thin out / to clarify / to enlighten
AR: أَوْضَحَ / فَتَّحَ (لَوْنًا) / نَوَّرَ
UR: واضح کرنا / روشن کرنا / ہلکا کرنا

Definition:
(EN) Verb meaning to make a color lighter, for the sky to become blue after rain, or to explain a difficult problem so it is understood.

Example: Éclaircir un mystère.

Translation: To clear up (clarify) a mystery.

Root Word: Latin 'ex-' + 'clarus' (to make clear).

Synonyms: expliquer, élucider, illuminer"
