"Front","Back"
"چونکانا","Translations:
EN: to startle / to rouse / to awaken (active) / to surprise
AR: أَجْفَلَ / أَفْزَعَ / أَيْقَظَ
FR: faire tressaillir / réveiller / éveiller (actif) / surprendre

Definition:
(EN) Active verb meaning to do something (like making a loud noise or telling a shock news) that makes another person jump with surprise or wake up.

Example: اس نے اچانک چیخ کر سب کو چونکا دیا۔

Translation: He startled (roused) everyone by screaming suddenly.

Root Word: Sanskrit 'cyuta'.

Synonyms: حیران کرنا, بیدار کرنا"
"شرمانا","Translations:
EN: to be ashamed / to be shy / to be bashful / to blush
AR: خَجِلَ / اِسْتَحْيَا / اِحْمَرَّ وَجْهُهُ
FR: avoir honte / être timide / être pudique / rougir

Definition:
(EN) Verb meaning to feel embarrassed because of a mistake, or to feel shy when meeting a new person, making the face look red.

Example: وہ تعریف سن کر شرما گئی۔

Translation: She blushed (felt shy) after hearing the praise.

Root Word: Persian 'sharm' + Urdu 'ānā'.

Synonyms: لجانا, حیا کرنا"
"کانپنا","Translations:
EN: to tremble / to shake / to shiver / to quiver
AR: اِرْتَعَدَ / اِرْتَجَفَ / اِهْتَزَّ
FR: trembler / secouer / grelotter / frémir

Definition:
(EN) Verb meaning for the body to shake uncontrollably because of cold weather, intense fear, or extreme weakness.

Example: خوف سے اس کے ہاتھ کانپ رہے تھے۔

Translation: His hands were trembling (shaking) with fear.

Root Word: Sanskrit 'kampana'.

Synonyms: لرزنا, تھرتھرانا"
"سرنگوں ہونا","Translations:
EN: to be bowed down / to hang the head / to be humbled / to surrender
AR: نَكَسَ رَأْسَهُ / خَضَعَ / اِسْتَسْلَمَ
FR: être incliné / baisser la tête / être humilié / se rendre

Definition:
(EN) High formal compound verb meaning to lower the head because of shame, sadness, or as a sign of complete defeat and respect.

Example: شکست کے بعد دشمن سرنگوں ہو گیا۔

Translation: After the defeat, the enemy was bowed down (humbled).

Root Word: Persian 'sar' (head) + 'nigūn' (lowered) + Urdu 'honā'.

Synonyms: جھکنا, شرمندہ ہونا"
"مسخر کرنا","Translations:
EN: to subdue / to conquer / to subject / to bring under control
AR: سَخَّرَ / غَلَبَ / طَوَّعَ
FR: subjuguer / conquérir / soumettre / mettre sous contrôle

Definition:
(EN) High formal compound verb meaning to use power, knowledge, or technology to bring an army, a nation, or even a planet under your total rule.

Example: انسان نے فضاؤں کو مسخر کر لیا ہے۔

Translation: Man has subdued (conquered) the skies.

Root Word: Arabic 'musakh-khar' + Urdu 'karnā'.

Synonyms: فتح کرنا, قابو پانا"
"اکڑنا","Translations:
EN: to be stiff / to strut / to be arrogant / to cramp / to tighten
AR: تَعَظَّمَ / تَبَاهَى / تَشَنَّجَ
FR: être raide / se pavaner / être arrogant / avoir des crampes / se tendre

Definition:
(EN) Verb meaning for muscles to become hard and painful, or figuratively for a person to walk with pride and look down on others.

Example: دولت پا کر وہ بہت اکڑنے لگا ہے۔

Translation: He has started to strut (be arrogant) after getting wealth.

Root Word: Sanskrit 'arka'.

Synonyms: غرور کرنا, اینٹھنا"
"سنبھلنا","Translations:
EN: to be supported / to recover / to be careful / to manage / to be steady
AR: تَمَاسَكَ / تَعَافَى / اِحْتَاطَ
FR: être soutenu / se rétablir / faire attention / s'organiser / être stable

Definition:
(EN) Verb meaning to regain balance after a slip, to start feeling better after a tragedy, or to start behaving responsibly.

Example: ٹھوکر لگنے کے بعد وہ جلدی سے سنبھل گیا۔

Translation: He quickly recovered (regained balance) after tripping.

Root Word: Sanskrit 'stambhana'.

Synonyms: ٹھیک ہونا, ہوشیار ہونا"
"سنبھالنا","Translations:
EN: to support / to manage / to take care of / to restrain (active) / to handle
AR: سَانَدَ / أَدَارَ / اِعْتَنَى بِـ / كَبَحَ
FR: soutenir / gérer / s'occuper de / retenir (actif) / manipuler

Definition:
(EN) Active verb meaning to catch a falling object, to run a business, to look after an orphan, or to control your emotions.

Example: اس نے اپنے آپ کو مشکل وقت میں سنبھالا۔

Translation: He managed (restrained) himself during difficult times.

Root Word: Sanskrit 'stambhana'.

Synonyms: تھامنا, انتظام کرنا"
"تھامنا","Translations:
EN: to support / to prop / to hold / to stop / to restrain
AR: أَمْسَكَ / سَنَدَ / أَوْقَفَ / كَبَحَ
FR: soutenir / étayer / tenir / arrêter / retenir

Definition:
(EN) Verb meaning to hold something tightly with the hand so it doesn't fall, or to stop a flowing liquid or a moving crowd.

Example: گرتے ہوئے بچے کو اس نے ہاتھ سے تھام لیا۔

Translation: He held (supported) the falling child with his hand.

Root Word: Sanskrit 'stambhana'.

Synonyms: سنبھالنا, پکڑنا"
"مانع ہونا","Translations:
EN: to be a hindrance / to prevent / to prohibit / to forbid
AR: مَنَعَ / كَانَ حَائِلاً / حَرَّمَ
FR: être un obstacle / empêcher / prohiber / interdire

Definition:
(EN) High formal compound verb used when a law, a rule, or a physical barrier stops an action from happening.

Example: اس کا غرور ترقی کی راہ میں مانع ہے۔

Translation: His pride is a hindrance (prevents) in the way of progress.

Root Word: Arabic 'māniʿ' + Urdu 'honā'.

Synonyms: روکنا, حائل ہونا"
"ٹالنا","Translations:
EN: to avert / to postpone / to put off / to avoid / to evade
AR: أَجَّلَ / دَفَعَ (بَلاءً) / تَجَنَّبَ
FR: écarter / reporter / remettre à plus tard / éviter / éluder

Definition:
(EN) Verb meaning to move a task to a later date, to avoid answering a difficult question, or for God to turn away a disaster from a person.

Example: آج کا کام کل پر مت ٹالو۔

Translation: Do not postpone (put off) today's work until tomorrow.

Root Word: Sanskrit 'ṭala'.

Synonyms: ہٹانا, ملتوی کرنا"
"کترانا","Translations:
EN: to slink away / to avoid / to edge away / to bypass
AR: تَهَرَّبَ / تَحَاشَى / اِنْزَوَى
FR: s'esquiver / éviter / s'écarter / contourner

Definition:
(EN) Verb meaning to walk in a way that avoids meeting someone you don't like, or to move past a crowd quickly without touching anyone.

Example: وہ قرض داروں کو دیکھ کر کترا جاتا ہے۔

Translation: He avoids (slinks away) upon seeing the creditors.

Root Word: Sanskrit 'kartana'.

Synonyms: بچ کر نکلنا, پہلو تہی کرنا"
"پیچھا کرنا","Translations:
EN: to follow / to pursue / to chase / to track
AR: طَارَدَ / تَعَقَّبَ / لَحِقَ بِـ
FR: suivre / poursuivre / chasser / traquer

Definition:
(EN) Compound verb meaning to go after someone who is running away, or to consistently follow an idea or a career goal.

Example: پولیس نے چور کا دور تک پیچھا کیا۔

Translation: The police pursued (chased) the thief for a long distance.

Root Word: Urdu 'peechhā' (back/rear) + 'karnā'.

Synonyms: تعاقب کرنا, پیچھے جانا"
"کھوجنا","Translations:
EN: to search / to track / to explore / to investigate / to find out
AR: بَحَثَ / اِسْتَكْشَفَ / فَتَّشَ
FR: chercher / traquer / explorer / enquêter / découvrir

Definition:
(EN) Verb meaning to look for something very carefully, like a detective looking for clues or a scientist exploring a new planet.

Example: وہ کئی دنوں سے اس پرانی کتاب کو کھوج رہا ہے۔

Translation: He has been searching (exploring) for that old book for many days.

Root Word: Sanskrit 'khoj'.

Synonyms: تلاش کرنا, تحقیق کرنا"
"کھوج لگانا","Translations:
EN: to track down / to trace / to discover / to find a clue
AR: تَعَقَّبَ / كَشَفَ الأَثَر / اِكْتَشَفَ
FR: traquer / tracer / découvrir / trouver un indice

Definition:
(EN) Compound verb meaning to finally find where someone is or how something happened after a long and difficult search.

Example: پولیس نے آخرکار مجرم کا کھوج لگا لیا۔

Translation: The police finally tracked down (discovered) the criminal.

Root Word: Urdu 'khoj' + 'lagānā'.

Synonyms: پتہ لگانا, سراغ لگانا"
"تلاش کرنا","Translations:
EN: to search / to seek / to look for / to hunt
AR: بَحَثَ عَنْ / فَتَّشَ / طَلَبَ
FR: chercher / rechercher / quérir / chasser

Definition:
(EN) Formal compound verb meaning to make an effort to find a person, a place, or an object that is missing or needed.

Example: میں نوکری تلاش کر رہا ہوں۔

Translation: I am searching (seeking) for a job.

Root Word: Arabic 'talāsh' + Urdu 'karnā'.

Synonyms: ڈھونڈنا, کھوجنا"
"دستیاب ہونا","Translations:
EN: to be available / to be obtainable / to be at hand
AR: تَوَفَّرَ / كَانَ مُتَاحًا
FR: être disponible / être obtenable / être à portée de main

Definition:
(EN) Formal compound verb describing an object, a service, or a person that is ready to be used or can be easily found.

Example: یہ کتاب ہر دکان پر دستیاب ہے۔

Translation: This book is available (obtainable) at every shop.

Root Word: Persian 'dast' (hand) + 'yāb' (finding) + Urdu 'honā'.

Synonyms: ملنا, میسر ہونا"
"میسر آنا","Translations:
EN: to be provided / to be available / to be attained / to be easy
AR: تَيَسَّرَ / حَصَلَ عَلَى / وُجِدَ
FR: être fourni / être disponible / être atteint / être facile

Definition:
(EN) Formal compound verb meaning for a blessing, a facility, or an opportunity to become possible for a person by God's grace or luck.

Example: اسے پڑھنے کا موقع مشکل سے میسر آیا۔

Translation: He attained (was provided) the opportunity to study with difficulty.

Root Word: Arabic 'muyassar' + Urdu 'ānā'.

Synonyms: دستیاب ہونا, حاصل ہونا"
"گنوانا","Translations:
EN: to lose / to waste / to squander / to let go
AR: أَضَاعَ / أَهْدَرَ / فَقَدَ
FR: perdre / gaspiller / prodiguer / laisser partir

Definition:
(EN) Verb meaning to lose something precious (like respect, time, or a life) through one's own mistakes or laziness.

Example: اس نے سستی کی وجہ سے سنہری موقع گنوا دیا۔

Translation: He squandered (lost) a golden opportunity due to laziness.

Root Word: Sanskrit 'gan'.

Synonyms: کھونا, ضائع کرنا"
"سرقہ کرنا","Translations:
EN: to steal / to plagiarize / to lift (ideas) / to pilfer
AR: سَرَقَ / اِنْتَحَلَ / اِخْتَلَسَ
FR: voler / plagier / piquer (idées) / chiper

Definition:
(EN) High formal compound verb meaning to take someone else's physical property, or specifically to copy someone else's writing and call it your own.

Example: اس نے دوسرے مصنف کی تحریر کا سرقہ کیا۔

Translation: He plagiarized (stole) the writing of another author.

Root Word: Arabic 'sarqa' + Urdu 'karnā'.

Synonyms: چرانا, ڈاکہ ڈالنا"
"پوشیدہ رکھنا","Translations:
EN: to keep hidden / to keep secret / to conceal / to mask
AR: أَخْفَى / كَتَمَ / سَتَرَ
FR: garder caché / garder secret / dissimuler / masquer

Definition:
(EN) Formal compound verb meaning to intentionally prevent a fact, a feeling, or an object from being seen or known by others.

Example: اس نے اپنا مقصد سب سے پوشیدہ رکھا۔

Translation: He kept his goal hidden (secret) from everyone.

Root Word: Persian 'posheeda' + Urdu 'rakhnā'.

Synonyms: چھپانا, راز میں رکھنا"
"نمایاں کرنا","Translations:
EN: to make prominent / to manifest / to display / to highlight
AR: أَبْرَزَ / أَظْهَرَ / جَعَلَهُ مَرْئِيًّا
FR: rendre proéminent / manifester / afficher / mettre en évidence

Definition:
(EN) Formal compound verb meaning to make something stand out so it is easily noticed by everyone, like highlighting a word or making a person famous.

Example: اس نے اپنی کارکردگی سے ملک کا نام نمایاں کیا۔

Translation: He made the country's name prominent (manifest) through his performance.

Root Word: Persian 'numāyān' + Urdu 'karnā'.

Synonyms: دکھانا, واضح کرنا"
"گوش گزار کرنا","Translations:
EN: to bring to notice / to inform (auditory) / to mention / to tell
AR: أَبْلَغَ / أَسْمَعَ / أَخْبَرَ
FR: porter à l'attention / informer (auditif) / mentionner / raconter

Definition:
(EN) High formal compound verb meaning to politely say something so that the listener hears it and takes notice of it.

Example: میں نے اپنی عرضی صاحب کے گوش گزار کر دی۔

Translation: I brought my request to the notice (informed) of the master.

Root Word: Persian 'gosh' (ear) + 'guzār' (passing) + Urdu 'karnā'.

Synonyms: سنانا, عرض کرنا"
"مطلع کرنا","Translations:
EN: to inform / to apprise / to reveal / to announce
AR: أَعْلَمَ / أَخْبَرَ / أَطْلَعَ عَلَى
FR: informer / aviser / révéler / annoncer

Definition:
(EN) Formal compound verb meaning to give information or news to someone about a specific event or a decision.

Example: اسے وقت پر فیصلے سے مطلع کر دیا گیا۔

Translation: He was informed (apprised) of the decision on time.

Root Word: Arabic 'maṭlaʿ' + Urdu 'karnā'.

Synonyms: بتانا, خبر دینا"
"روپوش ہونا","Translations:
EN: to go into hiding / to abscond / to go underground / to disappear
AR: تَوَارَى عَنِ الأَنْظَار / اِخْتَبَأَ / هَرَبَ
FR: se cacher / s'enfuir / entrer dans la clandestinité / disparaître

Definition:
(EN) Formal compound verb meaning to hide from the police or from the public so that nobody can find you, often used for criminals.

Example: پولیس کے ڈر سے ملزم روپوش ہو گیا۔

Translation: The accused went into hiding (absconded) out of fear of the police.

Root Word: Persian 'ro' (face) + 'posh' (covering) + Urdu 'honā'.

Synonyms: چھپنا, غائب ہونا"
"ابھرنا","Translations:
EN: to rise / to emerge / to swell / to be prominent / to recover
AR: بَرَزَ / ظَهَرَ / نَشَأَ / نَهَضَ
FR: s'élever / émerger / gonfler / être proéminent / se rétablir

Definition:
(EN) Verb meaning to come up from under the water, for a new star to appear, or for a leader to become powerful among the people.

Example: سورج پہاڑوں کے پیچھے سے ابھرا۔

Translation: The sun emerged (rose) from behind the mountains.

Root Word: Sanskrit 'ud-bha'.

Synonyms: نکلنا, نمایاں ہونا"
"غرق ہونا","Translations:
EN: to be drowned / to be immersed / to be absorbed / to be ruined
AR: غَرِقَ / اِنْغَمَسَ / اِسْتَغْرَقَ
FR: être noyé / être immergé / être absorbé / être ruiné

Definition:
(EN) Formal compound verb meaning to go down under the water (like a ship), or figuratively to be completely lost in thought or to be destroyed by a disaster.

Example: وہ اپنے خیالوں میں غرق تھا۔

Translation: He was absorbed (immersed) in his thoughts.

Root Word: Arabic 'gharq' + Urdu 'honā'.

Synonyms: ڈوبنا, محو ہونا"
"تیرنا","Translations:
EN: to swim / to float / to glide / to drift
AR: سَبَحَ / طَفَا / جَرَى
FR: nager / flotter / glisser / dériver

Definition:
(EN) Verb meaning to move through the water using your arms and legs, or for a light object (like a leaf) to stay on the surface of the water.

Example: مچھلیاں پانی میں تیر رہی ہیں۔

Translation: The fish are swimming (floating) in the water.

Root Word: Sanskrit 'tra'.

Synonyms: طرنا, بہنا"
"ہچکچانا","Translations:
EN: to hesitate / to falter / to waver / to feel shy
AR: تَرَدَّدَ / تَلَعْثَمَ / اِسْتَحْيَا
FR: hésiter / chanceler / vaciller / être timide

Definition:
(EN) Verb meaning to pause before doing something because you are nervous, unsure, or embarrassed.

Example: مدد مانگنے میں ہچکچانا نہیں چاہیے۔

Translation: One should not hesitate (falter) in asking for help.

Root Word: Sanskrit 'hikk'.

Synonyms: تذبذب کرنا, شرمانا"
"گریز کرنا","Translations:
EN: to avoid / to shun / to evade / to fly from / to abstain
AR: تَجَنَّبَ / هَرَبَ مِن / اِعْتَزَلَ
FR: éviter / fuir / éluder / s'abstenir

Definition:
(EN) Formal compound verb meaning to intentionally stay away from a person, a place, or a specific behavior (like telling lies).

Example: ہمیں جھوٹ بولنے سے گریز کرنا چاہیے۔

Translation: We should avoid (abstain from) telling lies.

Root Word: Persian 'gureiz' + Urdu 'karnā'.

Synonyms: بچنا, پرہیز کرنا"
"انحراف کرنا","Translations:
EN: to deviate / to swerve / to rebel / to turn aside / to decline
AR: اِنْحَرَفَ / تَمَرَّدَ / مَالَ عَن
FR: dévier / s'écarter / se rebeller / décliner

Definition:
(EN) High formal compound verb meaning to go away from the right path, a rule, or a promise, often used for political or religious rebellion.

Example: اس نے اپنے اصولوں سے انحراف نہیں کیا۔

Translation: He did not deviate (swerve) from his principles.

Root Word: Arabic 'inhirāf' + Urdu 'karnā'.

Synonyms: پھر جانا, بغاوت کرنا"
"اختلاف کرنا","Translations:
EN: to disagree / to differ / to oppose / to contradict
AR: اِخْتَلَفَ / عَارَضَ / نَاقَضَ
FR: être en désaccord / différer / s'opposer / contredire

Definition:
(EN) Compound verb meaning to have a different opinion from someone else or to find a mismatch between two facts.

Example: میں آپ کی اس بات سے اختلاف کرتا ہوں۔

Translation: I disagree (differ) with this point of yours.

Root Word: Arabic 'ikhtilāf' + Urdu 'karnā'.

Synonyms: الگ رائے رکھنا, مخالفت کرنا"
"اعتراف کرنا","Translations:
EN: to confess / to acknowledge / to admit / to recognize
AR: اِعْتَرَفَ / أَقَرَّ بـ / سَلَّمَ بـ
FR: confesser / reconnaître / admettre / avouer

Definition:
(EN) Compound verb meaning to say that something is true, especially when you have done something wrong or when you are praising someone's success.

Example: اس نے اپنی غلطی کا اعتراف کر لیا۔

Translation: He confessed (admitted) his mistake.

Root Word: Arabic 'iʿtirāf' + Urdu 'karnā'.

Synonyms: مان لینا, اقرار کرنا"
"اصرار کرنا","Translations:
EN: to insist / to persist / to urge / to demand stubbornly
AR: أَصَرَّ / أَلَحَّ / طَالَبَ بِقُوَّة
FR: insister / persister / presser / exiger obstinément

Definition:
(EN) Compound verb meaning to keep saying or doing something firmly, even when others disagree or try to stop you.

Example: اس نے مجھے گھر لے جانے پر اصرار کیا۔

Translation: He insisted (urged) on taking me home.

Root Word: Arabic 'iṣrār' + Urdu 'karnā'.

Synonyms: ضد کرنا, زور دینا"
"تکرار کرنا","Translations:
EN: to repeat / to argue / to dispute / to altercate
AR: كَرَّرَ / جَادَلَ / خَاصَمَ
FR: répéter / argumenter / contester / se disputer

Definition:
(EN) Compound verb meaning to say the same thing again and again, or to engage in a loud and angry argument with someone.

Example: بات بات پر تکرار کرنا اچھی عادت نہیں۔

Translation: To argue (dispute) over every small thing is not a good habit.

Root Word: Arabic 'takrār' + Urdu 'karnā'.

Synonyms: بحث کرنا, جھگڑا کرنا"
"انکار کرنا","Translations:
EN: to deny / to refuse / to reject / to disavow
AR: أَنْكَرَ / رَفَضَ / جَحَدَ
FR: nier / refuser / rejeter / désavouer

Definition:
(EN) Compound verb meaning to say no to a request, or to state that you did not do something you are accused of.

Example: اس نے رشوت لینے سے صاف انکار کر دیا۔

Translation: He flatly refused (denied) taking the bribe.

Root Word: Arabic 'inkār' + Urdu 'karnā'.

Synonyms: منع کرنا, نا ماننا"
"اقرار کرنا","Translations:
EN: to promise / to agree / to confess / to covenant
AR: أَقَرَّ / وَعَدَ / عَاهَدَ
FR: promettre / accepter / confesser / s'engager

Definition:
(EN) Compound verb meaning to officially agree to do something, or to admit a truth (opposite of denial).

Example: ملزم نے اپنے جرم کا اقرار کر لیا۔

Translation: The accused confessed (admitted) his crime.

Root Word: Arabic 'iqrār' + Urdu 'karnā'.

Synonyms: وعدہ کرنا, ماننا"
"ایفا کرنا","Translations:
EN: to fulfill / to perform (a promise/duty) / to discharge
AR: أَوْفَى / أَتَمَّ / أَدَّى (وَاجِبًا)
FR: remplir / accomplir (promesse/devoir) / s'acquitter de

Definition:
(EN) High formal compound verb meaning to do exactly what you promised to do or what your duty requires.

Example: ہمیں اپنا وعدہ ایفا کرنا چاہیے۔

Translation: We should fulfill (perform) our promise.

Root Word: Arabic 'eefā' + Urdu 'karnā'.

Synonyms: پورا کرنا, نبھانا"
"بھگتنا","Translations:
EN: to suffer / to endure / to pay the penalty / to be finished
AR: عَانَى / تَحَمَّلَ / دَفَعَ الثَّمَن
FR: souffrir / endurer / payer le prix / être fini

Definition:
(EN) Verb meaning to face the bad consequences of your actions or a difficult situation, or to finish a boring/hard task.

Example: اسے اپنی غلطی کا خمیازہ بھگتنا پڑے گا۔

Translation: He will have to suffer (pay the penalty) for his mistake.

Root Word: Sanskrit 'bhukta'.

Synonyms: جھیلنا, برداشت کرنا"
"نبھانا","Translations:
EN: to fulfill / to carry out / to manage / to keep (a promise) / to get along
AR: أَتَمَّ / حَافَظَ عَلَى / عَاشَرَ
FR: remplir / exécuter / gérer / tenir (promesse) / s'entendre

Definition:
(EN) Verb meaning to continue a friendship or a marriage despite difficulties, or to strictly follow a promise until the end.

Example: اس نے مرتے دم تک دوستی نبھائی۔

Translation: He kept (fulfilled) the friendship until his last breath.

Root Word: Sanskrit 'nir-vaha'.

Synonyms: پورا کرنا, ایفا کرنا"
"نبٹنا","Translations:
EN: to be settled / to be finished / to deal with / to be decided
AR: اِنْتَهَى / حُسِمَ / تَعَامَلَ مَع
FR: être réglé / être fini / s'occuper de / être décidé

Definition:
(EN) Verb meaning to finish a piece of work, or to deal with a difficult person or a legal case so it is over.

Example: میں اس سے خود نبٹ لوں گا۔

Translation: I will deal with (settle with) him myself.

Root Word: Sanskrit 'nir-vṛtta'.

Synonyms: فارغ ہونا, تصفیہ ہونا"
"سلجھنا","Translations:
EN: to be disentangled / to be settled / to be solved / to become orderly
AR: اِنْحَلَّ / تَرَتَّبَ / اِنْفَضَّ (نِزَاع)
FR: être démêlé / être réglé / être résolu / devenir ordonné

Definition:
(EN) Verb meaning for a knotted thread to become straight, or for a very complicated problem or fight to finally become clear and easy.

Example: اب جا کر معاملہ کچھ سلجھا ہے۔

Translation: Now the matter has become somewhat settled (solved).

Root Word: Sanskrit 'su-lakṣ'.

Synonyms: حل ہونا, ٹھیک ہونا"
"سلجھانا","Translations:
EN: to disentangle / to solve / to unravel (active) / to settle
AR: حَلَّ / سَوَّى / رَتَّبَ
FR: démêler / résoudre / débrouiller (actif) / régler

Definition:
(EN) Active verb meaning to use your intelligence to find a solution to a difficult mystery or to fix a fight between two friends.

Example: ہمیں اس الجھن کو سلجھانا ہوگا۔

Translation: We have to solve (disentangle) this confusion.

Root Word: Sanskrit 'su-lakṣ'.

Synonyms: حل کرنا, ٹھیک کرنا"
"الجھنا","Translations:
EN: to be entangled / to be confused / to be embroiled / to fight
AR: اِشْتَبَكَ / اِرْتَبَكَ / تَوَرَّطَ / تَشَاجَرَ
FR: être emmêlé / être confus / être impliqué / se battre

Definition:
(EN) Verb meaning for threads to get knotted, or for a person to get into a complicated problem or a fight with someone else.

Example: وہ فضول بحث میں الجھ گیا۔

Translation: He became embroiled (entangled) in a useless argument.

Root Word: Sanskrit 'ulajhana'.

Synonyms: پھنسنا, بحث کرنا"
"الجھانا","Translations:
EN: to entangle / to confuse / to complicate (active) / to mislead
AR: شَبَّكَ / أَرْبَكَ / عَقَّدَ
FR: emmêler / confondre / compliquer (actif) / égarer

Definition:
(EN) Active verb meaning to make a situation difficult to understand or to knot threads together on purpose.

Example: اس نے باتوں کو اور الجھا دیا۔

Translation: He complicated (entangled) the matters even more.

Root Word: Sanskrit 'ulajhana'.

Synonyms: پیچیدہ کرنا, پریشان کرنا"
"پھنسنا","Translations:
EN: to be caught / to be trapped / to be stuck / to be ensnared
AR: وَقَعَ فِي فَخ / اِنْحَشَرَ / عَلِقَ
FR: être attrapé / être piégé / être coincé / être pris au piège

Definition:
(EN) Verb meaning to be unable to move because you are in a trap, or to be stuck in a difficult social situation like a bad marriage or a debt.

Example: شیر شکاری کے جال میں پھنس گیا۔

Translation: The lion was caught (trapped) in the hunter's net.

Root Word: Sanskrit 'pāśa'.

Synonyms: الجھنا, گھرنا"
"پھنسانا","Translations:
EN: to catch / to trap / to entangle (active) / to frame
AR: أَوْقَعَ فِي فَخ / صَادَ / وَرَّطَ
FR: attraper / piéger / emmêler (actif) / accuser à tort

Definition:
(EN) Active verb meaning to use a trap to catch an animal, or to trick a person into a bad situation or a crime so they get in trouble.

Example: اس نے اپنے دشمن کو جھوٹے کیس میں پھنسا دیا۔

Translation: He framed (trapped) his enemy in a false case.

Root Word: Sanskrit 'pāśa'.

Synonyms: جال میں لانا, الجھانا"
"دبنا","Translations:
EN: to be pressed / to be suppressed / to crouch / to be hidden / to yield
AR: اِنْضَغَطَ / كُبِتَ / رَبَضَ / اِخْتَفَى / خَضَعَ
FR: être pressé / être supprimé / s'accroupir / être caché / céder

Definition:
(EN) Verb meaning for an object to be pushed down by weight, or for a person to lose their power and become submissive, or to crouch down to hide.

Example: وہ بوجھ کے نیچے دب گیا ہے۔

Translation: He is pressed (suppressed) under the weight.

Root Word: Sanskrit 'damba'.

Synonyms: چھپنا, مغلوب ہونا"
"زیر کرنا","Translations:
EN: to overpower / to subdue / to bring low / to conquer
AR: غَلَبَ / قَهَرَ / أَذَلَّ / اِفْتَتَحَ
FR: subjuguer / maîtriser / humilier / conquérir

Definition:
(EN) High formal compound verb meaning to use superior strength or intelligence to defeat an enemy and bring them under your feet.

Example: پہلوان نے اپنے حریف کو زیر کر لیا۔

Translation: The wrestler overpowered (subdued) his rival.

Root Word: Persian 'zeer' (below) + Urdu 'karnā'.

Synonyms: ہرانا, قابو پانا"
"کچلنا","Translations:
EN: to crush / to trample / to suppress / to squash
AR: سَحَقَ / دَاسَ / قَمَعَ / هَرَسَ
FR: écraser / piétiner / supprimer / écrabouiller

Definition:
(EN) Verb meaning to break something into pieces by stepping on it or putting heavy weight on it, or to stop a rebellion with total force.

Example: پولیس نے بغاوت کو کچل دیا۔

Translation: The police suppressed (crushed) the rebellion.

Root Word: Sanskrit 'kūrca'.

Synonyms: پیسنا, روندنا"
"پیسنا","Translations:
EN: to grind / to mash / to gnash (teeth) / to harass
AR: طَحَنَ / هَرَسَ / صَرَّ (الأَسْنَان) / ضَايَقَ
FR: moudre / écraser / grincer (des dents) / harceler

Definition:
(EN) Verb meaning to turn grain into flour, to crush spices, or figuratively to treat a poor person very cruelly to take their money.

Example: غریبوں کو پیسنا بند کرو۔

Translation: Stop harassing (grinding) the poor.

Root Word: Sanskrit 'peṣa'.

Synonyms: باریک کرنا, کچلنا"
"کوٹنا","Translations:
EN: to pound / to beat / to thrash / to macerate
AR: دَقَّ / ضَرَبَ / هَرَسَ
FR: piler / battre / rosser / macérer

Definition:
(EN) Verb meaning to hit something repeatedly with a heavy tool (like a hammer or a pestle), or informally to hit a person many times.

Example: اس نے مصالحے کو اچھی طرح کوٹ لیا۔

Translation: She pounded (macerated) the spices well.

Root Word: Sanskrit 'kuṭṭa'.

Synonyms: مارنا, پیسنا"
"چھاننا","Translations:
EN: to sift / to strain / to search thoroughly / to filter
AR: نَخَلَ / صَفَّى / فَتَّشَ بِدِقَّة / رَشَّحَ
FR: tamiser / filtrer / chercher minutieusement / filtrer

Definition:
(EN) Verb meaning to pass a liquid or flour through a sieve, or figuratively to search every corner of a forest or a city to find someone.

Example: پولیس نے پورا جنگل چھان مارا۔

Translation: The police searched (sifted through) the entire forest.

Root Word: Sanskrit 'chana'.

Synonyms: صاف کرنا, تلاش کرنا"
"پھٹکنا","Translations:
EN: to winnow / to shake / to separate grain / to avoid (someone)
AR: ذَرَّى (الحُبُوب) / نَفَضَ / اِبْتَعَدَ عَن
FR: vanner / secouer / séparer le grain / éviter (quelqu'un)

Definition:
(EN) Verb meaning to throw grain in the air so the wind cleans it, or informally to stay away from someone's house.

Example: وہ میرے گھر کے پاس نہیں پھٹکتا۔

Translation: He does not come near (avoids) my house.

Root Word: Sanskrit 'sphoṭana'.

Synonyms: صاف کرنا, الگ کرنا"
"جھاڑنا","Translations:
EN: to dust / to shake off / to scold / to comb
AR: نَفَضَ / زَجَرَ / مَشَّطَ
FR: épousseter / secouer / gronder / peigner

Definition:
(EN) Verb meaning to remove dust from a cloth by shaking it, or to scold someone very loudly to make them behave.

Example: امی نے غصے میں اسے خوب جھاڑا۔

Translation: Mother scolded (shook him off) well in anger.

Root Word: Sanskrit 'jhaṭa'.

Synonyms: صاف کرنا, ڈانٹنا"
"پونچھنا","Translations:
EN: to wipe / to clean / to dry / to erase
AR: مَسَحَ / نَظَّفَ / جَفَّفَ / مَحَا
FR: essuyer / nettoyer / sécher / effacer

Definition:
(EN) Verb meaning to use a cloth to remove liquid (like water or tears) from a surface or a face.

Example: اپنے آنسو پونچھ لو۔

Translation: Wipe (dry) your tears.

Root Word: Sanskrit 'proñchana'.

Synonyms: صاف کرنا, خشک کرنا"
